angles,magnitudes,activity
0.244266,0.48857,4
1.89474,0.423823,4
0.955206,0.818738,4
5.39157,2.06985,4
0,0,4
4.98615,6.98338,4
15.9756,3.9,4
0.773512,0.514328,4
0.840236,0.600371,4
0.0102968,0.0110193,4
0.310231,0.251138,4
-0.661029,-0.47618,4
0.255225,0.511632,4
1.50729,0.422741,4
0.857201,0.886858,4
5.47147,2.00511,4
0,0,4
4.86006,6.9242,4
16.4373,3.67355,4
0.759173,0.494341,4
0.837906,0.583703,4
0.0109461,0.011043,4
0.278303,0.250516,4
-0.669757,-0.49463,4
0.26804,0.534244,4
1.55833,0.336111,4
0.673252,0.939228,4
5.46326,1.96018,4
0,0,4
4.76944,6.875,4
16.0749,3.59271,4
0.736153,0.481709,4
0.791636,0.555157,4
0.0111932,0.0113032,4
0.268357,0.23147,4
-0.738535,-0.525543,4
0.229888,0.478924,4
2.65698,0.72093,4
0.430476,0.744578,4
5.61935,1.97883,4
0,0,4
5.17442,6.91279,4
15.2569,3.29472,4
0.795597,0.531513,4
0.882271,0.639694,4
0.00853938,0.00960361,4
0.406461,0.326001,4
-0.620279,-0.324665,4
0.120111,0.217851,4
2.45783,0.771084,4
0.844321,0.658178,4
4.5602,2.69191,4
0,0,4
6.97189,7.751,4
12.4056,5.689,4
0.898557,0.779183,4
1.07035,0.949311,4
0.00733714,0.00824993,4
0.428386,0.372641,4
-0.51131,-0.496724,4
0.113126,0.190775,4
3.67699,1.0177,4
0.52473,0.430521,4
4.52855,2.70162,4
0,0,4
7.42035,7.71681,4
10.4614,5.37998,4
0.889554,0.816077,4
1.09546,1.00503,4
0.00630064,0.00758121,4
0.512536,0.41124,4
-0.439928,-0.416899,4
0.127963,0.1998,4
2.35102,0.693878,4
0.526663,0.651635,4
4.72521,2.72238,4
0,0,4
7.00408,7.9102,4
11.8543,6.05724,4
0.884313,0.799729,4
1.03136,0.939217,4
0.0079199,0.00908088,4
0.400932,0.340252,4
-0.537449,-0.538872,4
0.106918,0.176362,4
3.16667,1.26754,4
0.292184,0.592293,4
4.91619,2.58141,4
0,0,4
7.20175,7.74123,4
11.3208,5.16549,4
0.898942,0.826232,4
1.10787,1.02626,4
0.00592242,0.00669009,4
0.500999,0.453383,4
-0.443652,-0.377196,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0.92019,0.906397,4
0.172414,0.0758621,4
1.06952,0.052286,4
1.99168,1.08732,4
0,0,4
0.282759,6.07586,4
3.47681,0.26321,4
0.0829142,0.110748,4
0.0829142,0.114896,4
0.0151668,0.0147447,4
0.0178821,0.0494446,4
-0.765033,-0.855193,4
0.966952,0.96681,4
0.420168,0.0420168,4
0,0,4
0.999999,1,4
0,0,4
0.184874,6.02521,4
0.413106,0.0413813,4
0.0370525,0.0421075,4
0.0370525,0.0421075,4
0.0148645,0.0148623,4
0.0370525,0.0421075,4
10675.1,9526.39,4
0.969932,0.969815,4
0.381679,0.0381679,4
-5.34351e+09,184475,4
1,1,4
0,0,4
0.167939,6.0229,4
0.375852,0.0376435,4
0.0342998,0.0388913,4
0.0342998,0.0388913,4
0.014911,0.0149092,4
0.0342998,0.0388913,4
9665.11,8713.03,4
0.983608,0.983608,4
0.206612,0.00826446,4
-2.89257e+09,1.65291e+08,4
1,1,4
0,0,4
0.0909091,6.00826,4
0.204904,0.00819616,4
0.0207788,0.0207788,4
0.0207788,0.0207788,4
0.0151247,0.0151247,4
0.0207788,0.0207788,4
4722.94,4722.94,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,6,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
1,1,4
0,0,4
0.989838,0,4
1,1,4
0,0,4
0,8,4
9.09495e-13,2.27374e-13,4
-4.29705e-06,-4.29705e-06,4
-4.29705e-06,-4.29705e-06,4
0.0153809,0.0153809,4
-4.29705e-06,-4.29705e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0.989838,0.97983,4
1,1,4
0,0,4
0,10,4
9.09495e-13,9.09495e-13,4
-4.29705e-06,-4.29705e-06,4
-4.29705e-06,-4.29705e-06,4
0.0153809,0.0153809,4
-4.29705e-06,-4.29705e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,8,4
1.42109e-14,2.27374e-13,4
-4.29705e-06,-4.29705e-06,4
-4.29705e-06,-4.29705e-06,4
0.0153809,0.0153809,4
-4.29705e-06,-4.29705e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,8,4
0,0,4
