angles,magnitudes,activity
0.625,1,3
0.25,0,3
2.33323,0,3
1.1875,1,3
0,0,3
5.75,2,3
0.1875,0,3
0.24421,-4.34882e-06,3
0.24421,-4.34882e-06,3
0.00952148,0.0153809,3
0.24421,-4.34882e-06,3
-0.511591,-0,3
0.5,1,3
0.5,0,3
-1e+10,0,3
1,1,3
0,0,3
5.5,2,3
0.25,0,3
0.301021,-4.34882e-06,3
0.301021,-4.34882e-06,3
0.00756836,0.0153809,3
0.301021,-4.34882e-06,3
505649,-0,3
0.375,1,3
0.5,0,3
-0.333318,0,3
1.1875,1,3
0,0,3
5.5,2,3
0.25,0,3
0.301021,-4.34882e-06,3
0.451532,-4.34882e-06,3
0.00756836,0.0153809,3
0.301021,-4.34882e-06,3
-0.151061,-0,3
0.555556,1,3
0.666667,0,3
-4.9998,0,3
1.22222,1,3
0,0,3
4.66667,2,3
0.222222,0,3
0.276426,-4.34882e-06,3
0.276426,-4.34882e-06,3
0.00843642,0.0153809,3
0.276426,-4.34882e-06,3
-1.72597,-0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0.335938,0.210938,3
0.125,0.625,3
0.999971,0.86715,3
1.48438,5.23438,3
0,0,3
6.75,8.25,3
2.0625,15.3125,3
0.564409,0.577872,3
0.564409,0.745686,3
0.0119629,0.00805664,3
0.163621,0.287305,3
-0.718042,-0.859399,3
0.428571,0.306122,3
0.142857,2,3
2.16658,0.777265,3
1.2449,5.4898,3
0,0,3
7.28571,8.85714,3
0.77551,12.1224,3
0.415042,0.345821,3
0.415042,0.554592,3
0.0115543,0.00836555,3
0.178103,0.345821,3
-0.540367,-2.06273,3
0.506173,0.259259,3
0.111111,1.44444,3
1.23681,1.05421,3
1.46914,5.09877,3
0,0,3
7.22222,8.77778,3
1.28395,11.5062,3
0.368566,0.63614,3
0.368566,0.63614,3
0.0122944,0.00959382,3
0.151487,0.296931,3
-0.909196,-2.20687,3
0.54,0.3,3
0.1,1.5,3
1.22724,0.883711,3
1.44,4.44,3
0,0,3
7.3,9.1,3
1.21,9.49,3
0.348212,0.348212,3
0.348212,0.555816,3
0.0125684,0.00819336,3
0.141173,0.348212,3
-0.913482,-2.31855,3
0.895062,0.432099,3
0,0,3
0.999913,0.999984,3
1.05247,2.50617,3
0,0,3
6.11111,10.4444,3
0.209877,6.02469,3
0.0931731,0.406872,3
0.0931731,0.406872,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0.9993,-0.999917,3
1,0.454545,3
0,0.454545,3
0,-4.95822,3
1,1.19835,3
0,0,3
6,11.1818,3
0,1.60331,3
-4.34882e-06,0.448853,3
-4.34882e-06,0.448853,3
0.0153809,0.0104738,3
-4.34882e-06,0.260636,3
-0,-1.77137,3
1,0.513889,3
0,0.0833333,3
0,-1.22215,3
1,1.1875,3
0,0,3
6,11.4167,3
0,0.743056,3
-4.34882e-06,0.357828,3
-4.34882e-06,0.357828,3
0.0153809,0.0129937,3
-4.34882e-06,0.124563,3
-0,-0.697538,3
0.82,0.54,3
0.1,0.1,3
-2.3332,-2.1249,3
1.09,1.16,3
0,0,3
6.1,11.5,3
0.09,0.65,3
0.141173,0.348212,3
0.141173,0.348212,3
0.0125684,0.0125684,3
0.141173,0.141173,3
-0.324117,-0.674641,3
0.375,0.625,3
1.75,1,3
-8.33295,0,3
1.1875,1,3
0,0,3
4.75,2.5,3
0.1875,0.75,3
0.24421,0.24421,3
0.451532,0.24421,3
0.00952148,0.00952148,3
0.24421,0.24421,3
-5.50222,231278,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
