angles,magnitudes,activity
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,6,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,6,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,6,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,6,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
10,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,4,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,0.564444,5
0,0.133333,5
0,0.583304,5
1,1.16,5
0,0,5
10,5.6,5
0,0.506667,5
-4.34882e-06,0.332116,5
-4.34882e-06,0.372249,5
0.0153809,0.0117697,5
-4.34882e-06,0.170528,5
-0,-0.287016,5
1,0.438017,5
0,0.363636,5
0,-7.7995,5
1,1.08264,5
0,0,5
10,5.45455,5
0,0.429752,5
-4.34882e-06,0.398003,5
-4.34882e-06,0.398003,5
0.0153809,0.00814945,5
-4.34882e-06,0.284663,5
-0,-1.73983,5
1,0.524691,5
0,0.0555556,5
0,0.446133,5
1,1.20062,5
0,0,5
10,5.38889,5
0,0.79321,5
-4.34882e-06,0.341647,5
-4.34882e-06,0.341647,5
0.0153809,0.0137412,5
-4.34882e-06,0.0931731,5
-0,-0.758343,5
1,0.301939,5
0,0.315789,5
0,0.99996,5
1,1.24931,5
0,0,5
10,5.15789,5
0,0.65928,5
-4.34882e-06,0.468821,5
-4.34882e-06,0.556112,5
0.0153809,0.00862878,5
-4.34882e-06,0.270841,5
-0,-0.132851,5
1,0.66,5
0,0.1,5
0,-0.111104,5
1,1.09,5
0,0,5
10,3.7,5
0,0.41,5
-4.34882e-06,0.277515,5
-4.34882e-06,0.277515,5
0.0153809,0.0125684,5
-4.34882e-06,0.141173,5
-0,-0.70991,5
1,0.792388,5
0,0,5
0,0.999938,5
1,1.10381,5
0,0,5
10,3.76471,5
0,0.415225,5
-4.34882e-06,0.157297,5
-4.34882e-06,0.157297,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0.999844,5
1,0.632231,5
0,0.0454545,5
0,0.694408,5
1,1.14876,5
0,0,5
10,3.59091,5
0,0.605372,5
