angles,magnitudes,activity
0.107994,0.0998311,0
4.35616,2.16438,0
0.511221,0.948134,0
5.72246,4.03795,0
0,0,0
7.30137,7.87671,0
16.1462,9.93001,0
0.95177,0.958705,0
1.18614,1.19088,0
0.0059997,0.00548512,0
0.565646,0.545972,0
-0.421778,-0.321733,0
0.110715,0.0959011,0
6.17164,1.69403,0
0.334327,0.892205,0
5.76459,3.83872,0
0,0,0
7.48507,7.78358,0
14.9655,10.5427,0
0.930606,0.955067,0
1.18605,1.19316,0
0.00602292,0.00543989,0
0.583355,0.518126,0
-0.405374,-0.33983,0
0.114294,0.130691,0
4.21528,1.13194,0
0.591682,0.730864,0
6.68056,3.89,0
0,0,0
6.95139,8.04861,0
18.4675,10.8518,0
0.966053,0.891112,0
1.1351,1.06957,0
0.00722928,0.00742218,0
0.457194,0.423006,0
-0.502641,-0.474623,0
0.109164,0.0996665,0
6.6391,1.84211,0
0.291509,0.346684,0
6.83685,4.16491,0
0,0,0
7.76692,7.58647,0
14.5884,10.4831,0
0.938264,0.956992,0
1.14661,1.17722,0
0.00564847,0.00555484,0
0.585675,0.526103,0
-0.43258,-0.384955,0
0.544449,0.501689,0
0.0408163,0.0680272,0
1.05223,1.12651,0
1.26026,1.215,0
0,0,0
3.82313,10.6395,0
0.989125,0.801981,0
0.389674,0.357371,0
0.389674,0.37725,0
0.0141574,0.0133996,0
0.0740515,0.107916,0
-0.797006,-0.619321,0
0.498049,0.429867,0
0.128788,0.181818,0
0.905385,1.56323,0
1.2403,1.20173,0
0,0,0
3.84091,10.6061,0
0.861054,0.662994,0
0.421309,0.409253,0
0.454519,0.461487,0
0.0118746,0.0107321,0
0.166793,0.205907,0
-0.579405,-0.280974,0
0.510791,0.439884,0
0.0935252,0.143885,0
0.882764,1.57994,0
1.24554,1.21086,0
0,0,0
3.84892,10.6475,0
0.93401,0.731846,0
0.412895,0.404135,0
0.438356,0.444589,0
0.0127315,0.0115314,0
0.134891,0.1789,0
-0.667618,-0.388052,0
0.442181,0.431417,0
0.113475,0.148936,0
0.740695,1.09788,0
1.30089,1.21729,0
0,0,0
3.84397,10.6596,0
1.11041,0.735174,0
0.474037,0.408547,0
0.501668,0.452714,0
0.0122372,0.0114198,0
0.15361,0.182768,0
-0.60988,-0.361088,0
0.246914,0.277778,0
0.416667,2.63889,0
0.810225,0.655916,0
2.02469,4.47145,0
0,0,0
10.9167,5.02778,0
3.24306,11.9159,0
0.738683,0.677989,0
0.784747,0.798922,0
0.00817118,0.00595281,0
0.317945,0.468479,0
-0.598598,-0.586383,0
0.18641,0.155188,0
0.787879,3.63636,0
0.856499,0.182285,0
1.63361,4.74288,0
0,0,0
10.4242,5.27273,0
1.94123,9.77411,0
0.709997,0.814836,0
0.890004,0.920203,0
0.0063703,0.00456245,0
0.405074,0.549375,0
-0.373304,-0.438418,0
0.281663,0.192817,0
0.304348,1.69565,0
0.443822,0.490178,0
1.93809,3.98488,0
0,0,0
9.69565,4.82609,0
3.49716,9.36106,0
0.688873,0.822725,0
0.770702,0.87507,0
0.0087646,0.00697762,0
0.266867,0.46957,0
-0.455658,-0.509703,0
0.185121,0.205882,0
0.764706,2.61765,0
0.704329,0.615486,0
1.79585,4.05969,0
0,0,0
10.6471,4.79412,0
1.99308,9.98702,0
