angles,magnitudes,activity
1,1,2
0,0,2
0,0,2
1,1,2
0,0,2
2,4,2
0,0,2
-4.34882e-06,-4.34882e-06,2
-4.34882e-06,-4.34882e-06,2
0.0153809,0.0153809,2
-4.34882e-06,-4.34882e-06,2
-0,-0,2
1,1,2
0,0,2
0,0,2
1,1,2
0,0,2
2,4,2
0,0,2
-4.34882e-06,-4.34882e-06,2
-4.34882e-06,-4.34882e-06,2
0.0153809,0.0153809,2
-4.34882e-06,-4.34882e-06,2
-0,-0,2
1,1,2
0,0,2
0,0,2
1,1,2
0,0,2
2,4,2
0,0,2
-4.34882e-06,-4.34882e-06,2
-4.34882e-06,-4.34882e-06,2
0.0153809,0.0153809,2
-4.34882e-06,-4.34882e-06,2
-0,-0,2
1,1,2
0,0,2
0,0,2
1,1,2
0,0,2
2,4,2
0,0,2
-4.34882e-06,-4.34882e-06,2
-4.34882e-06,-4.34882e-06,2
0.0153809,0.0153809,2
-4.34882e-06,-4.34882e-06,2
-0,-0,2
0.683674,0.777041,2
0.15,0.0785714,2
1.29468,0.246134,2
1.19388,1.06633,2
0,0,2
2.42143,3.83571,2
1.05811,0.22301,2
0.305254,0.194811,2
0.311173,0.217174,2
0.0118525,0.0131184,2
0.17859,0.119538,2
-0.796023,-0.269855,2
0.664722,0.770972,2
0.15,0.075,2
1.30037,0.454512,2
1.19417,1.07639,2
0,0,2
2.43333,3.825,2
1.06222,0.244375,2
0.309578,0.200152,2
0.321338,0.222523,2
0.0113965,0.0132129,2
0.183572,0.115681,2
-0.786171,-0.283051,2
0.648256,0.820001,2
0.0676692,0.0225564,2
0.901365,0.908339,2
1.38125,1.08209,2
0,0,2
2.54887,3.82707,2
1.45062,0.293403,2
0.319309,0.161936,2
0.339296,0.168167,2
0.0140258,0.0146919,2
0.0886663,0.0468204,2
-0.700109,-0.664666,2
0.666667,0.790748,2
0.166667,0.0606061,2
0.448956,0.829291,2
1.3987,1.08879,2
0,0,2
2.42424,3.83333,2
1.01699,0.244949,2
0.315943,0.187848,2
0.332913,0.202644,2
0.0114979,0.0136017,2
0.191828,0.0992848,2
-0.480403,-0.341002,2
0.397202,0.212552,2
0.730435,0.391304,2
0.506852,0.803709,2
2.23433,2.01898,2
0,0,2
3.33913,5.71304,2
3.42412,3.47418,2
0.556396,0.742129,2
0.630527,0.851908,2
0.00998625,0.0084267,2
0.278269,0.308903,2
-0.487123,-0.417155,2
0.274125,0.177432,2
1.4902,0.803922,2
0.457617,0.65507,2
2.46415,1.8243,2
0,0,2
3.70588,5.78431,2
4.30565,2.52211,2
0.70333,0.69565,2
0.837296,0.905098,2
0.00759239,0.00659518,2
0.384523,0.416526,2
-0.340814,-0.326267,2
0.369252,0.207619,2
0.895238,0.6,2
0.497331,0.640609,2
2.19365,1.92753,2
0,0,2
3.31429,5.74286,2
3.32027,3.04816,2
