angles,magnitudes,activity
0.418685,0.287197,5
0.176471,0.294118,5
1.84992,0.358479,5
1.20761,1.36678,5
0,0,5
10.6471,3,5
0.698962,0.941176,5
0.416342,0.535209,5
0.46512,0.606036,5
0.0108393,0.00889297,5
0.202372,0.263086,5
-0.31706,-0.261841,5
1,0.375,5
0,0.5,5
0,0,5
1,1.5,5
0,0,5
10,4,5
0,0.5,5
-4.34882e-06,0.451532,5
-4.34882e-06,0.451532,5
0.0153809,0.00756836,5
-4.34882e-06,0.301021,5
-0,-0.666657,5
1,0.44,5
0,0,5
0,0.999968,5
1,1.4,5
0,0,5
10,4,5
0,1.6,5
-4.34882e-06,0.412684,5
-4.34882e-06,0.412684,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0.999941,5
0.375,0.375,5
0.25,0.25,5
6.33304,0,5
1.1875,1.25,5
0,0,5
10.75,2.75,5
0.6875,0.6875,5
0.451532,0.451532,5
0.451532,0.451532,5
0.00952148,0.00952148,5
0.24421,0.24421,5
-0.639446,-0.5,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
2,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
0,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
0,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
0,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
0,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
0,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
0,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
0.5,1,5
0.333333,0,5
0,0,5
1.33333,1,5
0,0,5
6,2,5
0.333333,0,5
0.376765,-4.34882e-06,5
0.376765,-4.34882e-06,5
0.00843642,0.0153809,5
0.276426,-4.34882e-06,5
-0.46736,-0,5
0.44,1,5
0.4,0,5
-0.249989,0,5
1.16,1,5
0,0,5
5.6,2,5
0.24,0,5
0.292277,-4.34882e-06,5
0.412684,-4.34882e-06,5
