angles,magnitudes,activity
0.897736,1,2
0.0540541,0,2
-0.0571378,0,2
1.05113,1,2
0,0,2
2.05405,2,2
0.0511322,0,2
0.0913162,-4.34882e-06,2
0.0913162,-4.34882e-06,2
0.013783,0.0153809,2
0.0913162,-4.34882e-06,2
-0.264281,-0,2
0.909297,1,2
0.047619,0,2
-0.0499953,0,2
1.04535,1,2
0,0,2
2.04762,2,2
0.0453515,0,2
0.0831344,-4.34882e-06,2
0.0831344,-4.34882e-06,2
0.0139636,0.0153809,2
0.0831344,-4.34882e-06,2
-0.254875,-0,2
0.830579,1,2
0.0454545,0,2
0.999904,0,2
1.04339,1,2
0,0,2
2.13636,2,2
0.208678,0,2
0.159655,-4.34882e-06,2
0.159655,-4.34882e-06,2
0.014025,0.0153809,2
0.0802956,-4.34882e-06,2
-0.759072,-0,2
0.708333,1,2
0.166667,0,2
-0.0909025,0,2
1.07639,1,2
0,0,2
2.16667,2,2
0.138889,0,2
0.195668,-4.34882e-06,2
0.245835,-4.34882e-06,2
0.0110406,0.0153809,2
0.195668,-4.34882e-06,2
-0.026444,-0,2
0.739441,1,2
0.0731707,0,2
0.999923,0,2
1.06782,1,2
0,0,2
2.21951,2,2
0.317668,1.42109e-14,2
0.224841,-4.29705e-06,2
0.224841,-4.29705e-06,2
0.0132616,0.0153809,2
0.113674,-4.29705e-06,2
-0.731377,-0,2
0.619048,1,2
0.190476,0,2
0.999906,0,2
1.04535,1,2
0,0,2
2.28571,2,2
0.29932,0,2
0.290103,-4.34882e-06,2
0.290103,-4.34882e-06,2
0.0105623,0.0153809,2
0.211455,-4.34882e-06,2
-1.49018,-0,2
0.595,1,2
0.1,0,2
0.999944,0,2
1.1275,1,2
0,0,2
2.4,2,2
0.54,0,2
0.317277,-4.34882e-06,2
0.317277,-4.34882e-06,2
0.0125684,0.0153809,2
0.141173,-4.34882e-06,2
-0.681909,-0,2
0.73,1,2
0.1,0,2
0.444415,0,2
1.09,1,2
0,0,2
2.2,2,2
0.26,0,2
0.225032,-4.34882e-06,2
0.255131,-4.34882e-06,2
0.0125684,0.0153809,2
0.141173,-4.34882e-06,2
-0.192681,-0,2
0.28,1,2
0.4,0,2
0.476728,0,2
1.38222,1,2
0,0,2
7.06667,2,2
1.12889,0,2
0.540871,-4.34882e-06,2
0.661274,-4.34882e-06,2
0.00788086,0.0153809,2
0.292277,-4.34882e-06,2
-0.215346,-0,2
0.5,1,2
0.666667,0,2
-6.19964,0,2
1.13889,1,2
0,0,2
7.33333,2,2
0.888889,0,2
0.276426,-4.34882e-06,2
0.376765,-4.34882e-06,2
0.0110406,0.0153809,2
0.195668,-4.34882e-06,2
-4.19843,-0,2
0.55102,1,2
0.142857,0,2
-2.49985,0,2
1.12245,1,2
0,0,2
7.57143,2,2
0.530612,0,2
0.345821,-4.34882e-06,2
0.345821,-4.34882e-06,2
0.0115543,0.0153809,2
0.178103,-4.34882e-06,2
-0.68234,-0,2
0.555556,1,2
0.333333,0,2
-1e+10,0,2
1,1,2
0,0,2
7.66667,2,2
0.222222,0,2
0.276426,-4.34882e-06,2
0.276426,-4.34882e-06,2
0.00843642,0.0153809,2
0.276426,-4.34882e-06,2
319682,-0,2
0.259516,1,2
3.05882,0,2
0.949365,0,2
11.4567,1,2
0,0,2
4.23529,2,2
40,0,2
0.66995,-4.34882e-06,2
0.66995,-4.34882e-06,2
0.00943363,0.0153809,2
0.294399,-4.34882e-06,2
-0.666626,-0,2
0.375,1,2
1.25,0,2
0.474744,0,2
7.1875,1,2
0,0,2
4.75,2,2
17.6875,0,2
0.451532,-4.34882e-06,2
0.451532,-4.34882e-06,2
0.00561523,0.0153809,2
0.451532,-4.34882e-06,2
-2.93502,-0,2
0.44,1,2
0.8,0,2
0.558819,0,2
6.44,1,2
0,0,2
4.4,2,2
15.04,0,2
0.412684,-4.34882e-06,2
0.412684,-4.34882e-06,2
0.0103809,0.0153809,2
0.217313,-4.34882e-06,2
-2.74567,-0,2
0.44,1,2
1,0,2
0.583328,0,2
6.76,1,2
0,0,2
4.2,2,2
15.36,0,2
0.412684,-4.34882e-06,2
0.412684,-4.34882e-06,2
0.00663086,0.0153809,2
0.412684,-4.34882e-06,2
-7.83939,-0,2
0.59297,0.569161,2
0.428571,0.190476,2
0.999984,0.752428,2
2.51531,1.28855,2
0,0,2
3.42857,2.57143,2
6.10204,1.0068,2
0.303654,0.347535,2
0.303654,0.396957,2
0.0139636,0.0120326,2
0.0831344,0.184386,2
-0.773308,-0.672648,2
0.597222,0.583333,2
0.75,0.25,2
0.999982,0.664309,2
2.25,1.24826,2
0,0,2
3.25,2.5,2
5.1875,0.833333,2
0.313315,0.338396,2
0.313315,0.379095,2
0.0129937,0.0118544,2
0.124563,0.19817,2
-0.696344,-0.686399,2
0.630177,0.618343,2
0.346154,0.0384615,2
0.999983,0.99996,2
2.39793,1.25444,2
0,0,2
3.26923,2.5,2
5.65828,1.01923,2
0.279751,0.321539,2
0.279751,0.321539,2
0.0142252,0.0142252,2
0.0707916,0.0707916,2
-0.79685,-0.844442,2
0.6352,0.6,2
0,0.12,2
0.999984,0.999962,2
2.6416,1.2816,2
0,0,2
3.44,2.6,2
6.5664,1.2,2
0.239322,0.311565,2
0.239322,0.344733,2
0.0153809,0.0120809,2
-4.34882e-06,0.159345,2
-0.999973,-0.893281,2
0.261815,0.591682,2
0.5,0.23913,2
0.372429,0.919174,2
1.34641,2.07609,2
0,0,2
3.71739,3.06522,2
0.941872,4.06096,2
0.567609,0.381464,2
0.72685,0.399488,2
0.00765697,0.0122647,2
0.344202,0.181059,2
-0.146946,-0.69817,2
0.334184,0.686225,2
0.464286,0.321429,2
0.255309,0.803257,2
1.2398,1.54464,2
0,0,2
3.60714,2.60714,2
0.595663,1.95281,2
0.475175,0.285574,2
0.62883,0.285574,2
0.00784738,0.0123117,2
0.333463,0.177482,2
-0.100275,-0.771261,2
0.44,0.713333,2
0.166667,0.133333,2
0.852905,0.999971,2
1.22667,1.46222,2
0,0,2
3.63333,2.6,2
0.832222,1.90667,2
0.470453,0.231884,2
0.510586,0.231884,2
0.0110406,0.0143739,2
0.195668,0.0634612,2
-0.422984,-0.798977,2
0.295556,0.757778,2
0.466667,0.0666667,2
0.260554,0.945331,2
1.31556,1.61,2
0,0,2
3.73333,2.6,2
0.795556,2.37333,2
0.542288,0.210661,2
0.693273,0.230725,2
0.00777669,0.0134364,2
0.333898,0.106363,2
-0.0998007,-0.863438,2
0.477041,0.640306,2
3.82143,0.178571,2
-0.0181815,1.05169,2
3.03444,2.38138,2
0,0,2
2.96429,6.89286,2
3.89158,4.95281,2
0.450398,0.306371,2
0.536393,0.306371,2
0.00832569,0.0132683,2
0.371515,0.133241,2
-0.287333,-0.768985,2
0.847222,0.708333,2
4.08333,1.08333,2
-0.0909082,1.18318,2
4.74306,1.90972,2
0,0,2
2.58333,7.58333,2
3.74306,0.909722,2
0.124563,0.245835,2
0.124563,0.245835,2
0.0129937,0.0108236,2
0.124563,0.245835,2
-0.303364,-0.322081,2
0.585938,0.679688,2
3.125,0.25,2
-0.0928951,1.11109,2
3.85938,2.125,2
0,0,2
2.75,7.125,2
3.0625,3.98438,2
0.357088,0.261399,2
0.357088,0.261399,2
0.0118408,0.0135498,2
0.201245,0.101526,2
-0.485988,-0.733585,2
0.570248,1,2
4.63636,0,2
-0.168748,0,2
4.96694,1,2
0,0,2
2.81818,8,2
3.96694,0,2
0.329854,-4.34882e-06,2
0.329854,-4.34882e-06,2
0.00866598,0.0153809,2
0.329854,-4.34882e-06,2
-0.419269,-0,2
0.117717,1,2
0.551724,0,2
0.645464,0,2
1.97265,1,2
0,0,2
12.069,2,2
3.06302,0,2
0.804419,-4.34882e-06,2
0.960314,-4.34882e-06,2
0.00765196,0.0153809,2
0.298693,-4.34882e-06,2
-0.330989,-0,2
0.173469,1,2
0.5,0,2
0.266122,0,2
2.26531,1,2
0,0,2
12.2143,2,2
3.31122,0,2
0.7266,-4.34882e-06,2
0.796373,-4.34882e-06,2
0.00756836,0.0153809,2
0.301021,-4.34882e-06,2
-0.648096,-0,2
0.197232,1,2
0.176471,0,2
1.09288,0,2
2.26644,1,2
0,0,2
9.82353,2,2
4.46367,0,2
0.763565,-4.34882e-06,2
0.763565,-4.34882e-06,2
0.0108393,0.0153809,2
0.202372,-4.34882e-06,2
-0.739379,-0,2
0.166667,1,2
0.416667,0,2
0.199991,0,2
1.83333,1,2
0,0,2
11.9167,2,2
2.74306,0,2
0.740251,-4.34882e-06,2
0.809356,-4.34882e-06,2
0.00778537,0.0153809,2
0.294961,-4.34882e-06,2
-0.523002,-0,2
0.9232,0.424,2
0.36,0.16,2
-3.60001e+09,1.30483,2
1,1.2624,2
0,0,2
7.88,4.56,2
0.3456,1.1264,2
0.0729285,0.481425,2
0.0729285,0.505503,2
0.0141809,0.0111809,2
0.0729285,0.190938,2
29218.8,-0.970029,2
0.727811,0.289941,2
1,0.230769,2
-13.0826,1.52698,2
1.07101,1.43787,2
0,0,2
7.46154,4.53846,2
1.63314,1.78698,2
0.232752,0.644666,2
0.232752,0.644666,2
0.0111279,0.00983352,2
0.232752,0.234599,2
-5.0549,-1.15292,2
0.847222,0.416667,2
0.75,0.166667,2
-7.5e+09,1.47054,2
1,1.35417,2
0,0,2
7.75,4.66667,2
0.6875,1.38889,2
0.124563,0.46691,2
0.124563,0.46691,2
0.0129937,0.0110406,2
0.124563,0.195668,2
67167.6,-1.48072,2
0.847222,0.416667,2
0.75,0.166667,2
-7.5e+09,1.47054,2
1,1.35417,2
0,0,2
7.75,4.66667,2
0.6875,1.38889,2
0.124563,0.46691,2
0.124563,0.46691,2
0.0129937,0.0110406,2
0.124563,0.195668,2
67167.6,-1.48072,2
0.633315,0.451595,2
0.139535,0.302326,2
0.492099,0.328113,2
1.13737,1.27691,2
0,0,2
3.90698,5.88372,2
0.409951,0.846944,2
0.338502,0.441045,2
0.380497,0.515253,2
0.0116288,0.0109528,2
0.175498,0.235227,2
-0.222247,-0.526209,2
0.630102,0.410714,2
0.178571,0.392857,2
1.37324,-0.81291,2
1.09566,1.1773,2
0,0,2
3.89286,5.82143,2
0.309949,0.646684,2
0.319758,0.472355,2
0.349371,0.553751,2
0.010797,0.00872429,2
0.203771,0.306563,2
-1.78257,-0.478022,2
0.76,0.477778,2
0.0666667,0.166667,2
2.07126,-0.166658,2
1.06222,1.2,2
0,0,2
3.93333,5.9,2
0.328889,0.823333,2
0.210661,0.425475,2
0.210661,0.461691,2
0.0134364,0.0110406,2
0.106363,0.195668,2
-3.11529,-0.661544,2
0.604445,0.391111,2
0.2,0.4,2
1.53559,0.856422,2
1.06222,1.23222,2
0,0,2
3.93333,6,2
0.328889,0.666667,2
0.337688,0.482946,2
0.365327,0.588366,2
0.0103809,0.00854058,2
0.217313,0.310731,2
-3.56876,-0.264901,2
1,0.5595,2
0,0.0512821,2
0,0.401823,2
1,1.21433,2
0,0,2
2,6.35897,2
0,0.845496,2
-4.34882e-06,0.366808,2
-4.34882e-06,0.366808,2
0.0153809,0.0138605,2
-4.34882e-06,0.0878374,2
-0,-0.791495,2
1,0.367769,2
0,0.409091,2
0,6.49959,2
1,1.08264,2
0,0,2
2,6.40909,2
0,0.605372,2
-4.34882e-06,0.498081,2
-4.34882e-06,0.498081,2
0.0153809,0.00782662,2
-4.34882e-06,0.293803,2
-0,-4.01878,2
0.926036,0.352071,2
0,0.423077,2
0.999985,6.27496,2
2.81213,1.10207,2
0,0,2
1.92308,6.5,2
7.24852,0.634615,2
0.0707916,0.508349,2
0.0707916,0.508349,2
0.0153809,0.00775327,2
-4.34882e-06,0.295861,2
-0.998592,-3.12195,2
1,0.4336,2
0,0.44,2
0,19.7479,2
1,1.0384,2
0,0,2
2,6.44,2
0,0.4064,2
-4.34882e-06,0.418672,2
-4.34882e-06,0.418672,2
0.0153809,0.00768086,2
-4.34882e-06,0.297887,2
-0,-6.55042,2
0.501385,1,2
0.157895,0,2
1.78344,0,2
1.2687,1,2
0,0,2
13.4211,2,2
0.875346,0,2
