angles,magnitudes,activity
0.264,0.248,5
13.52,2.6,5
0.437497,-0.124195,5
11.24,2.4944,5
0,0,5
4.08,3.48,5
25.7056,2.4896,5
0.593458,0.606744,5
0.689783,0.762022,5
0.00703086,0.00493086,5
0.403279,0.561947,5
-0.282266,-0.311867,5
0.408284,0.349112,5
11.2308,2.76923,5
1.18331,-0.114284,5
11.071,3.07101,5
0,0,5
3.53846,3.53846,5
22.284,4.09468,5
0.427316,0.502456,5
0.427316,0.566244,5
0.0061353,0.00558056,5
0.427316,0.502456,5
-0.716609,-0.435509,5
0.197232,0.190311,5
16.5294,4,5
0.875091,-0.348271,5
9.9481,3.00692,5
0,0,5
5,4.35294,5
25.3564,3.64014,5
0.728154,0.666004,5
0.763565,0.772245,5
0.00445958,0.00435145,5
0.557257,0.561535,5
-0.44337,-0.351349,5
0.279778,0.290859,5
12.1053,3.68421,5
1.1533,-0.305107,5
11.2992,2.73407,5
0,0,5
3.78947,3.68421,5
29.5125,3.16343,5
0.639205,0.549303,5
0.639205,0.668277,5
0.00715717,0.00542587,5
0.413209,0.536789,5
-0.534613,-0.744065,5
0.253086,0.703704,5
0.333333,0.166667,5
1.47055,0.33332,5
1.47222,1.25,5
0,0,5
4.66667,2.27778,5
1.44444,0.533951,5
0.63447,0.241736,5
0.63447,0.275179,5
0.00843642,0.0110406,5
0.276426,0.195668,5
-0.523877,-0.511628,5
0.26,1,5
0.4,0,5
0.333324,0,5
1.45,1,5
0,0,5
5,2,5
1,0,5
0.555816,-4.34882e-06,5
0.638742,-4.34882e-06,5
0.00788086,0.0153809,5
0.292277,-4.34882e-06,5
-0.316849,-0,5
0.46,0.82,5
0,0.1,5
0.99997,0,5
1.45,1,5
0,0,5
5,2.1,5
1.8,0.09,5
0.38996,0.141173,5
0.38996,0.141173,5
0.0153809,0.0125684,5
-4.34882e-06,0.141173,5
-0.9999,82510.4,5
0.235556,0.875556,5
0.333333,0.0666667,5
0.0789446,0,5
1.50667,1,5
0,0,5
4.6,2.06667,5
1.57333,0.0622222,5
0.646969,0.106363,5
0.687102,0.106363,5
0.00843642,0.0134364,5
0.276426,0.106363,5
-0.465946,51576.3,5
0.262807,0.215327,5
0.122449,0.183673,5
0.958056,0.871486,5
2.46022,1.95294,5
0,0,5
5.46939,4.30612,5
5.71845,3.60017,5
0.612556,0.709927,5
0.649409,0.764574,5
0.0120229,0.0106953,5
0.161452,0.207114,5
-0.77546,-0.669088,5
0.722222,0.722222,5
0,0,5
0.999982,0.999973,5
2.25,1.55556,5
0,0,5
3,2.66667,5
5,2.22222,5
0.195668,0.195668,5
0.195668,0.195668,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0.999929,-0.999929,5
0.59375,0.59375,5
0.125,0.125,5
1.20251,1.25803,5
2.23438,1.48438,5
0,0,5
3.375,2.875,5
5.73438,2.35938,5
0.319464,0.319464,5
0.319464,0.319464,5
0.0119629,0.0119629,5
0.163621,0.163621,5
-0.999846,-0.999846,5
0.625,0.625,5
0,0,5
0.999985,0.999977,5
2.6875,1.75,5
0,0,5
3.5,3,5
6.75,3,5
0.24421,0.24421,5
0.24421,0.24421,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0.999976,-0.999976,5
0.674419,1,5
0.0465116,0,5
2.26461,0,5
1.18388,1,5
0,0,5
12.8372,2,5
0.602488,0,5
0.296075,-4.34882e-06,5
0.296075,-4.34882e-06,5
0.013995,0.0153809,5
0.0816877,-4.34882e-06,5
-0.720118,-0,5
0.655,1,5
0.1,0,5
3.63138,0,5
1.19,1,5
0,0,5
13.1,2,5
0.49,0,5
0.307614,-4.34882e-06,5
0.307614,-4.34882e-06,5
0.0125684,0.0153809,5
0.141173,-4.34882e-06,5
-0.570773,-0,5
0.668934,1,5
0.047619,0,5
2.31243,0,5
1.18141,1,5
0,0,5
13.0952,2,5
0.598639,0,5
0.297455,-4.34882e-06,5
0.297455,-4.34882e-06,5
0.0139636,0.0153809,5
0.0831344,-4.34882e-06,5
-0.707517,-0,5
0.811634,1,5
0,0,5
0.999935,0,5
1.09418,1,5
0,0,5
13.7895,2,5
0.376731,0,5
0.14613,-4.34882e-06,5
0.14613,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0.999804,-0,5
0.621302,0.408284,5
0.923077,1,5
-0.477259,0.999978,5
1.52071,1.85207,5
0,0,5
4.46154,7,5
0.710059,2.15385,5
0.234599,0.465554,5
0.298387,0.55817,5
0.00983352,0.00816932,5
0.234599,0.343196,5
-0.0941551,-0.526066,5
0.68,0.68,5
0.8,0.8,5
4e+09,-3.99983,5
1,1.16,5
0,0,5
4.4,7.2,5
0.64,2.56,5
0.217313,0.217313,5
0.217313,0.217313,5
0.0103809,0.0103809,5
0.217313,0.217313,5
179976,-4.31514,5
1,0.55102,5
0,0.142857,5
0,-2.49985,5
1,1.12245,5
0,0,5
4,7.57143,5
0,0.530612,5
-4.34882e-06,0.345821,5
-4.34882e-06,0.345821,5
0.0153809,0.0115543,5
-4.34882e-06,0.178103,5
-0,-0.68234,5
0.739645,0.526627,5
0.615385,0.615385,5
-0.772706,0.999981,5
1.52071,2.15976,5
0,0,5
4.30769,7.07692,5
0.52071,2.22485,5
0.186444,0.360676,5
0.186444,0.360676,5
0.0113128,0.0113128,5
0.186444,0.186444,5
-0.38912,-0.999898,5
0.348523,0.48309,5
0.283019,0.45283,5
0.418277,0.924998,5
1.29192,2.2581,5
0,0,5
4.32076,6.90566,5
0.859381,4.00997,5
0.514105,0.468234,5
0.598706,0.513664,5
0.00903963,0.0103413,5
0.258736,0.276015,5
-0.257986,-0.585485,5
0.330898,0.479912,5
0.27027,0.648649,5
0.348006,1.01807,5
1.33163,2.49452,5
0,0,5
4.37838,6.81081,5
0.991965,4.20745,5
0.52499,0.481163,5
0.600199,0.503572,5
0.0092176,0.0102448,5
0.253414,0.293147,5
-0.346311,-0.504857,5
0.47929,0.522682,5
0,0.102564,5
0.999965,0.999983,5
1.33136,2.43327,5
0,0,5
4.46154,6.61539,5
1.32544,5.36489,5
0.372933,0.386669,5
0.372933,0.386669,5
0.0153809,0.0146001,5
-4.34882e-06,0.0517796,5
-0.999862,-0.926685,5
0.325444,0.4714,5
0.282051,0.25641,5
0.659364,0.723212,5
1.30112,2.01907,5
0,0,5
4.38462,6.8718,5
0.954635,4.21433,5
0.529276,0.4685,5
0.613052,0.505968,5
0.00905279,0.0106554,5
0.258345,0.236341,5
-0.301242,-0.754737,5
0.411243,0.245562,5
0.461538,0.384615,5
-0.00429164,0.524375,5
1.34467,1.48521,5
0,0,5
4,5.53846,5
0.769231,1.40237,5
0.398244,0.560168,5
0.563841,0.679925,5
0.0094637,0.00895519,5
0.298387,0.300913,5
-0.42265,-0.404729,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0.950033,1,5
0.025641,0,5
1.53847e+09,0,5
1,1,5
0,0,5
14.0256,2,5
0.0249836,0,5
0.0517796,-4.34882e-06,5
0.0517796,-4.34882e-06,5
0.0146001,0.0153809,5
0.0517796,-4.34882e-06,5
17572.9,-0,5
0.905,1,5
0,0,5
0.999989,0,5
1.0475,1,5
0,0,5
13.3,2,5
0.19,0,5
0.0862054,-4.34882e-06,5
0.0862054,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0.999143,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
14,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
14,2,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
0.382716,0.259259,5
0.111111,0.666667,5
0.999992,1.19998,5
7.98765,2.11111,5
0,0,5
2.77778,8.88889,5
27.1111,2.98765,5
0.499013,0.686634,5
0.499013,0.686634,5
0.0122944,0.00766481,5
0.151487,0.368566,5
-0.742846,-0.645869,5
0.5,0.5,5
36,4,5
-0.999993,-0.99998,5
10,2,5
0,0,5
10,10,5
0,0,5
-4.34882e-06,-4.34882e-06,5
0.301021,0.301021,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-1,-1,5
1,1,5
36,1,5
6e+10,3e+10,5
1,1,5
0,0,5
10,9,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
1.14974e+06,1.14974e+06,5
1,1,5
36,4,5
6e+10,6e+10,5
1,1,5
0,0,5
10,10,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
1.14974e+06,1.14974e+06,5
0.338696,0.271474,5
0.220339,0.355932,5
0.863391,0.4562,5
1.2482,1.24935,5
0,0,5
5.13559,6.9661,5
0.761276,0.642919,5
0.458561,0.476227,5
0.522314,0.583194,5
0.0100124,0.00821697,5
0.229011,0.282735,5
-0.243285,-0.0614887,5
0.31125,0.25875,5
0.275,0.45,5
1.20045,-0.943709,5
1.24937,1.24437,5
0,0,5
5.075,7.05,5
0.719375,0.5475,5
0.471984,0.46342,5
0.541961,0.594013,5
0.00915039,0.00764648,5
0.25543,0.298846,5
-0.21442,-0.0383233,5
0.374797,0.280692,5
0.162791,0.348837,5
1.37224,-0.869531,5
1.24986,1.24878,5
0,0,5
5.09302,6.95349,5
0.828556,0.648999,5
0.442706,0.476153,5
0.471697,0.572579,5
0.0111218,0.00828243,5
0.192935,0.28086,5
-0.440207,-0.114698,5
0.306818,0.26343,5
0.272727,0.477273,5
0.726678,-1.09086,5
1.24948,1.25,5
0,0,5
5.09091,6.88636,5
0.719008,0.509814,5
0.47092,0.452517,5
0.551362,0.590254,5
0.00918251,0.0075845,5
0.254467,0.300572,5
-0.159653,-0.0391606,5
0.283951,0.382716,5
0.555556,0.555556,5
2.12493,0.999976,5
1.39506,1.66667,5
0,0,5
5.88889,5,5
1.4321,1.33333,5
0.499013,0.406872,5
0.619743,0.499013,5
0.00959382,0.00959382,5
0.296931,0.296931,5
-0.797866,-0.742846,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
1,1,5
1,1,5
-2e+10,0,5
1,1,5
0,0,5
5,3,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
1.14974e+06,1.14974e+06,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0.496528,0.229167,5
0.125,0.375,5
2.00831,0.769212,5
1.2066,1.72222,5
0,0,5
4.79167,4.375,5
0.664931,2.40104,5
0.372193,0.646385,5
0.406743,0.726206,5
0.0119629,0.00925022,5
0.163621,0.293125,5
-0.387166,-0.433685,5
0.570248,0.239669,5
0.272727,0.454545,5
4.05531,-0.0405399,5
1.14876,1.61157,5
0,0,5
4.09091,4.63636,5
0.198347,1.86777,5
0.254467,0.637583,5
0.329854,0.692312,5
0.00918251,0.00763293,5
0.254467,0.299224,5
-0.109672,-0.619814,5
0.68595,0.256198,5
0.0909091,0.454545,5
4.66637,-0.0405399,5
1.14876,1.61157,5
0,0,5
2.63636,4.63636,5
0.380165,1.86777,5
0.260636,0.538805,5
0.260636,0.637583,5
0.0127982,0.00763293,5
0.132293,0.299224,5
-0.4458,-0.75869,5
0.802469,0.382716,5
0.111111,0.777778,5
-7.77775e+09,-5.42831,5
1,1.17284,5
0,0,5
1.66667,5,5
0.0987654,0.666667,5
0.151487,0.368566,5
0.151487,0.499013,5
0.0122944,0.00997962,5
0.151487,0.23004,5
92913.6,-2.66593,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
4,8,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
0,0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
4,8,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
1,1,5
0,0,5
0,0,5
1,1,5
0,0,5
4,8,5
0,0,5
-4.34882e-06,-4.34882e-06,5
-4.34882e-06,-4.34882e-06,5
0.0153809,0.0153809,5
-4.34882e-06,-4.34882e-06,5
-0,-0,5
0.594866,0.896867,5
0.182796,0.0215054,5
0.474125,1.84528,5
1.14314,1.05087,5
0,0,5
5.83871,7.91398,5
0.371835,0.143138,5
0.344182,0.106665,5
0.398987,0.106665,5
0.0107127,0.0147233,5
0.206545,0.045089,5
-0.126992,-0.532376,5
0.556104,0.863551,5
0.204819,0.0481928,5
0.500977,2.43701,5
1.14487,1.06706,5
0,0,5
5.79518,7.90361,5
