angles,magnitudes,activity
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
1.42109e-14,1.42109e-14,3
-4.29705e-06,-4.29705e-06,3
-4.29705e-06,-4.29705e-06,3
0.0153809,0.0153809,3
-4.29705e-06,-4.29705e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
0.451172,0.265625,3
0.5625,1.75,3
0.740881,0.789743,3
3.1709,6.20215,3
0,0,3
5.375,7.25,3
8.29688,20.1875,3
0.380107,0.617368,3
0.380107,0.654053,3
0.0135498,0.00915527,3
0.101526,0.305261,3
-0.739329,-0.558403,3
0.448015,0.232514,3
0.782609,2.43478,3
0.616658,0.557687,3
3.04159,6.20983,3
0,0,3
5.65217,7.73913,3
7.79206,19.2363,3
0.3918,0.615419,3
0.3918,0.693945,3
0.0128998,0.00758313,3
0.128299,0.365526,3
-0.688228,-0.466994,3
0.461806,0.329861,3
0.375,1.16667,3
0.833322,0.834993,3
3.25,6.55556,3
0,0,3
4.875,6.5,3
8.60938,21.25,3
0.363303,0.561335,3
0.363303,0.595885,3
0.014133,0.0108778,3
0.0752134,0.236366,3
-0.7931,-0.598057,3
0.5,0.32716,3
0,0.222222,3
0.999987,0.979991,3
3.25,6.55556,3
0,0,3
5,6.66667,3
9,22,3
0.301021,0.510552,3
0.301021,0.577443,3
0.0153809,0.00997962,3
-4.34882e-06,0.23004,3
-1,-0.685302,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
1.42109e-14,1.42109e-14,3
-4.29705e-06,-4.29705e-06,3
-4.29705e-06,-4.29705e-06,3
0.0153809,0.0153809,3
-4.29705e-06,-4.29705e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
0.557656,0.561437,3
1.82609,1.47826,3
0.494129,0.539399,3
3.57845,3.92628,3
0,0,3
3.47826,3.3913,3
7.46692,8.58601,3
0.426063,0.399891,3
0.452235,0.426063,3
0.0105959,0.0105959,3
0.279172,0.279172,3
-0.449734,-0.84934,3
0.598616,0.619377,3
0.647059,0.235294,3
0.803686,0.935474,3
3.99654,4.64706,3
0,0,3
3.70588,3.88235,3
10.9135,14.3391,3
0.343177,0.294399,3
0.378588,0.294399,3
0.0106231,0.0136508,3
0.25115,0.0971508,3
-0.705674,-0.777391,3
0.575,0.58,3
1.35,0.7,3
0.638546,1.02093,3
3.49,3.3875,3
0,0,3
3.55,3.5,3
8.5475,10.45,3
0.418935,0.388837,3
0.418935,0.388837,3
0.00999023,0.0111621,3
0.307614,0.255131,3
-0.932035,-0.630089,3
0.553719,0.553719,3
0.181818,1.54545,3
0.937489,1.08269,3
3.90909,3.19835,3
0,0,3
4,3.72727,3
11.0909,10.1983,3
0.384583,0.384583,3
0.384583,0.384583,3
0.0107321,0.0104738,3
0.205907,0.260636,3
-2.60803,-0.999702,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0.16142,0.591243,3
0.630769,0.446154,3
1.08093,-4.97346,3
1.66515,1.17899,3
0,0,3
4.81538,13.6,3
2.1813,0.84,3
0.728747,0.379195,3
0.895772,0.423609,3
0.0072688,0.00976695,3
0.374897,0.287222,3
-0.363069,-0.320571,3
0.140769,0.624752,3
0.628099,0.355372,3
0.951952,-4.91716,3
1.68834,1.16201,3
0,0,3
4.79339,13.6281,3
2.18045,0.845161,3
0.758306,0.359013,3
0.920459,0.39895,3
0.00691576,0.010508,3
0.374465,0.255293,3
-0.308762,-0.410018,3
0.162671,0.613124,3
0.302326,0.162791,3
0.701952,0.904825,3
1.80632,1.40743,3
0,0,3
4.86047,13.4961,3
2.87975,1.45929,3
0.788487,0.355223,3
0.876506,0.393745,3
0.00878946,0.0115969,3
0.266136,0.188495,3
-0.421639,-0.446008,3
0.137917,0.576389,3
0.783333,0.508333,3
-0.242303,2.55127,3
1.71104,1.4566,3
0,0,3
4.83333,13.6083,3
1.98889,0.754931,3
0.733005,0.382284,3
0.926777,0.430763,3
0.00637912,0.00938477,3
0.407791,0.303823,3
-0.282322,-0.149236,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
1,1,3
0,0,3
0,0,3
1,1,3
0,0,3
2,2,3
0,0,3
-4.34882e-06,-4.34882e-06,3
-4.34882e-06,-4.34882e-06,3
0.0153809,0.0153809,3
-4.34882e-06,-4.34882e-06,3
-0,-0,3
0.348771,0.332703,3
1.69565,2.06522,3
1.01804,1.02705,3
3.40879,4.21361,3
0,0,3
4.6087,4.97826,3
9.23818,12.3256,3
0.591816,0.623184,3
0.60984,0.695829,3
0.0100642,0.0081591,3
0.308011,0.418863,3
-0.560271,-0.511279,3
0.342586,0.320672,3
1.59459,1.94595,3
1.06641,0.96713,3
3.4412,4.28999,3
0,0,3
4.72973,5.02703,3
9.71074,12.2425,3
0.535176,0.63414,3
0.602413,0.716299,3
0.0073458,0.00704905,3
0.408255,0.458067,3
-0.651806,-0.564061,3
0.306818,0.282025,3
0.704545,1.09091,3
0.826664,0.79256,3
3.75362,4.72521,3
0,0,3
5.29545,5.77273,3
10.5718,13.9483,3
0.505375,0.608308,3
0.593931,0.711898,3
0.00793962,0.00714868,3
0.336784,0.429633,3
-0.635692,-0.586844,3
0.273923,0.254931,3
2.32432,2.94595,3
0.21059,0.266042,3
3.91015,4.75603,3
0,0,3
4.97297,5.37838,3
9.05332,11.9649,3
0.594911,0.70697,3
0.667476,0.778186,3
0.00604467,0.00618163,3
0.474895,0.499372,3
-0.424801,-0.38116,3
0.176654,0.137558,3
1.13924,2.09494,3
0.508037,0.495177,3
2.06782,2.73017,3
0,0,3
3.8481,11.9051,3
2.98958,4.89605,3
0.73182,0.827058,3
0.936552,1.09392,3
0.00659195,0.00484319,3
0.442161,0.563006,3
-0.194447,-0.172188,3
0.17144,0.122319,3
1.39735,2.34437,3
0.263848,0.308602,3
2.10653,2.77203,3
0,0,3
3.78146,11.8808,3
2.54164,4.79374,3
