angles,magnitudes,activity
0.46,1,4
0.1,0,4
0.166659,0,4
1.24,1,4
0,0,4
4.7,2,4
0.81,0,4
0.38996,-4.34882e-06,4
0.38996,-4.34882e-06,4
0.0125684,0.0153809,4
0.141173,-4.34882e-06,4
-0.605537,-0,4
0.555556,1,4
0,0,4
0.999958,0,4
1.22222,1,4
0,0,4
5.33333,2,4
0.888889,0,4
0.276426,-4.34882e-06,4
0.276426,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999992,-0,4
0.428571,1,4
0.142857,0,4
-0.399982,0,4
1.20408,1,4
0,0,4
5.28571,2,4
0.77551,0,4
0.415042,-4.34882e-06,4
0.415042,-4.34882e-06,4
0.0115543,0.0153809,4
0.178103,-4.34882e-06,4
-0.621337,-0,4
0.40625,1,4
0.125,0,4
1.49994,0,4
1.25,1,4
0,0,4
5.125,2,4
0.859375,0,4
0.423126,-4.34882e-06,4
0.423126,-4.34882e-06,4
0.0119629,0.0153809,4
0.163621,-4.34882e-06,4
-0.594364,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0.625,1,4
0,0,4
0.999993,0,4
10.1875,1,4
0,0,4
1.5,2,4
36.75,0,4
0.24421,-4.34882e-06,4
0.24421,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999976,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.311909,1,4
0.73913,0,4
-1.29997,0,4
1.24575,1,4
0,0,4
11.087,2,4
0.253308,0,4
0.32137,-4.34882e-06,4
0.54331,-4.34882e-06,4
0.00935534,0.0153809,4
0.249261,-4.34882e-06,4
-0.189281,-0,4
0.27551,1,4
0.571429,0,4
2.42848,0,4
1.25,1,4
0,0,4
11.1429,2,4
0.408163,0,4
0.415042,-4.34882e-06,4
0.579217,-4.34882e-06,4
0.0077278,0.0153809,4
0.296575,-4.34882e-06,4
-0.075828,-0,4
0.426612,1,4
0.111111,0,4
0.0470372,0,4
1.2332,1,4
0,0,4
11.2222,2,4
0.839506,0,4
0.406872,-4.34882e-06,4
0.437583,-4.34882e-06,4
0.0122944,0.0153809,4
0.151487,-4.34882e-06,4
-0.501178,-0,4
0.31856,1,4
0.736842,0,4
-0.511329,0,4
1.24377,1,4
0,0,4
11.1579,2,4
0.238227,0,4
0.307476,-4.34882e-06,4
0.529283,-4.34882e-06,4
0.0093213,0.0153809,4
0.25029,-4.34882e-06,4
-0.209372,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0.510204,1,4
0,0,4
0.999994,0,4
13,1,4
0,0,4
1.14286,2,4
48,0,4
0.296575,-4.34882e-06,4
0.296575,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999999,-0,4
0.46875,1,4
6.125,0,4
0.999994,0,4
12.4844,1,4
0,0,4
1.625,2,4
35.9844,0,4
0.390963,-4.34882e-06,4
0.390963,-4.34882e-06,4
0.0119629,0.0153809,4
0.163621,-4.34882e-06,4
-0.542683,-0,4
0.407407,1,4
5.44444,0,4
0.549997,0,4
13.0988,1,4
0,0,4
1.88889,2,4
43.5556,0,4
0.419065,-4.34882e-06,4
0.419065,-4.34882e-06,4
0.0122944,0.0153809,4
0.151487,-4.34882e-06,4
-0.631411,-0,4
0.375,1,4
12.25,0,4
-0.333331,0,4
10.1875,1,4
0,0,4
2.75,2,4
33.6875,0,4
0.451532,-4.34882e-06,4
0.451532,-4.34882e-06,4
0.00952148,0.0153809,4
0.24421,-4.34882e-06,4
-0.639446,-0,4
0.281664,1,4
0.304348,0,4
3.43927,0,4
1.24953,1,4
0,0,4
13.087,2,4
0.862004,0,4
0.530478,-4.34882e-06,4
0.602587,-4.34882e-06,4
0.0087646,0.0153809,4
0.266867,-4.34882e-06,4
-0.636894,-0,4
0.291667,1,4
0.416667,0,4
2.12491,0,4
1.22222,1,4
0,0,4
12.75,2,4
0.520833,0,4
0.446522,-4.34882e-06,4
0.568303,-4.34882e-06,4
0.00778537,0.0153809,4
0.294961,-4.34882e-06,4
-0.0348504,-0,4
0.378893,1,4
0.264706,0,4
2.21421,0,4
1.26644,1,4
0,0,4
12.6765,2,4
0.74827,0,4
0.467051,-4.34882e-06,4
0.52451,-4.34882e-06,4
0.00929846,0.0153809,4
0.25098,-4.34882e-06,4
-0.306734,-0,4
0.321799,1,4
0.470588,0,4
-5.1388,0,4
1.24913,1,4
0,0,4
12.7059,2,4
0.442907,0,4
0.422056,-4.34882e-06,4
0.536978,-4.34882e-06,4
0.00759539,0.0153809,4
0.300269,-4.34882e-06,4
-0.171598,-0,4
0.722222,1,4
0.166667,0,4
-1.39993,0,4
1.13889,1,4
0,0,4
4.16667,2,4
0.138889,0,4
0.195668,-4.34882e-06,4
0.195668,-4.34882e-06,4
0.0110406,0.0153809,4
0.195668,-4.34882e-06,4
-0.404663,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.82,1,4
0.1,0,4
-1.22214,0,4
1.09,1,4
0,0,4
4.1,2,4
0.09,0,4
0.141173,-4.34882e-06,4
0.141173,-4.34882e-06,4
0.0125684,0.0153809,4
0.141173,-4.34882e-06,4
-0.324117,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.382716,0.802469,4
6.44444,0.111111,4
0.357141,0,4
13.0988,1,4
0,0,4
3.55556,2.11111,4
36.321,0.0987654,4
0.499013,0.151487,4
0.499013,0.151487,4
0.00959382,0.0122944,4
0.296931,0.151487,4
-1.89111,92913.6,4
0.52,1,4
0,0,4
0.999994,0,4
12.76,1,4
0,0,4
1.2,2,4
47.04,0,4
0.292277,-4.34882e-06,4
0.292277,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999998,-0,4
0.44,1,4
9.8,0,4
-0.249998,0,4
8.84,1,4
0,0,4
2.2,2,4
31.36,0,4
0.412684,-4.34882e-06,4
0.412684,-4.34882e-06,4
0.0103809,0.0153809,4
0.217313,-4.34882e-06,4
-0.655002,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.239001,0.170036,4
4.31034,1.27586,4
0.34479,0.810197,4
3.42093,2.81688,4
0,0,4
9.2069,5.89655,4
7.00119,6.36861,4
0.768323,0.787706,4
0.838428,0.89357,4
0.00761481,0.00702028,4
0.461306,0.434113,4
-0.69786,-0.560579,4
0.330578,0.181818,4
1,1.31818,4
1.07283,0.965007,4
2.24793,2.29959,4
0,0,4
9.54545,6.5,4
4.72727,4.34091,4
0.671645,0.795061,4
0.671645,0.894184,4
0.00821402,0.0061479,4
0.328306,0.4575,4
-1.58854,-0.480445,4
0.384445,0.331111,4
3.76667,1.26667,4
-0.411756,1.0528,4
2.88889,2.89333,4
0,0,4
9.36667,6.73333,4
4.64556,6.19556,4
0.603511,0.526787,4
0.636069,0.650613,4
0.00996419,0.0107628,4
0.325218,0.272017,4
-0.903985,-0.969102,4
0.194707,0.202268,4
0.869565,1.52174,4
0.471256,0.545088,4
2.64461,3.38941,4
0,0,4
11.0435,5.95652,4
5.67108,7.78072,4
0.778882,0.807211,4
0.899867,0.807211,4
0.00705146,0.00669702,4
0.406864,0.461067,4
-0.617741,-1.88963,4
0.36,1,4
0.6,0,4
-1.49994,0,4
1.24,1,4
0,0,4
4.6,2,4
0.24,0,4
0.292277,-4.34882e-06,4
0.458133,-4.34882e-06,4
0.00788086,0.0153809,4
0.292277,-4.34882e-06,4
-0.312045,-0,4
0.722222,1,4
0.166667,0,4
1.66667e+09,0,4
1,1,4
0,0,4
4.16667,2,4
0.138889,0,4
0.195668,-4.34882e-06,4
0.195668,-4.34882e-06,4
0.0110406,0.0153809,4
0.195668,-4.34882e-06,4
146629,-0,4
0.802469,1,4
0.111111,0,4
-1.24992,0,4
1.09877,1,4
0,0,4
4.11111,2,4
0.0987654,0,4
0.151487,-4.34882e-06,4
0.151487,-4.34882e-06,4
0.0122944,0.0153809,4
0.151487,-4.34882e-06,4
-0.337662,-0,4
0.555556,1,4
0.333333,0,4
3.33333e+09,0,4
1,1,4
0,0,4
4.33333,2,4
0.222222,0,4
0.276426,-4.34882e-06,4
0.276426,-4.34882e-06,4
0.00843642,0.0153809,4
0.276426,-4.34882e-06,4
319682,-0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0.28,0.28,4
11.6,1,4
-0.0632181,0.999982,4
7.96,2.2,4
0,0,4
6.8,9.8,4
18.16,8.96,4
0.578541,0.578541,4
0.578541,0.578541,4
0.00663086,0.00663086,4
0.412684,0.412684,4
-0.895882,-2.30968,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,12,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,0.5,4
0,2,4
0,0.11111,4
1,3.25,4
0,0,4
2,8,4
0,16,4
-4.34882e-06,0.301021,4
-4.34882e-06,0.301021,4
0.0153809,0.00756836,4
-4.34882e-06,0.301021,4
-0,-8.30506,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
2,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.824263,0.476191,4
0.380952,0.238095,4
0.999983,1.06092,4
2.37868,1.39059,4
0,0,4
9.33333,9.80952,4
4.50794,1.1542,4
0.159828,0.430638,4
0.159828,0.489943,4
0.0146545,0.0109343,4
0.0488563,0.225348,4
-0.65911,-0.588832,4
0.765943,0.47666,4
0.461538,0.230769,4
0.81943,0.999962,4
2.13609,1.28402,4
0,0,4
9.4359,9.71795,4
3.42538,0.971729,4
0.225037,0.418633,4
0.225037,0.491301,4
0.0131208,0.0112101,4
0.139027,0.216544,4
-2.00094,-0.668563,4
0.803531,0.459484,4
1.04255,0.0425532,4
0.999982,0.744201,4
2.25215,1.66546,4
0,0,4
9.42553,9.57447,4
3.86148,2.66999,4
0.191063,0.473198,4
0.191063,0.473198,4
0.0147301,0.0141077,4
0.0447092,0.0764164,4
-1.23402,-0.880997,4
0.727811,0.401709,4
0.410256,0.230769,4
0.722161,1.3236,4
2.47666,1.3169,4
0,0,4
9.02564,9.76923,4
6.12755,1.51085,4
0.244401,0.488856,4
0.244401,0.535143,4
0.0146001,0.0112101,4
0.0517796,0.216544,4
-0.863035,-1.08217,4
0.44,0.368889,4
0.0666667,0.0666667,4
1.06694,1.11809,4
1.99556,2.12889,4
0,0,4
5.93333,3.93333,4
3.79556,4.86222,4
0.38732,0.533872,4
0.38732,0.533872,4
0.0134364,0.0134364,4
0.106363,0.106363,4
-1.69877,-0.943729,4
0.28125,0.40625,4
0.375,0.125,4
1.58178,0.999979,4
1.85938,1.9375,4
0,0,4
6.125,3.625,4
2.85938,3.48438,4
0.573637,0.423126,4
0.573637,0.423126,4
0.00805664,0.0119629,4
0.287305,0.163621,4
-0.859015,-2.52503,4
0.46875,0.3125,4
0.125,0.125,4
1.13331,0.684198,4
1.9375,2.1875,4
0,0,4
6.625,4.375,4
3.23438,3.98438,4
0.390963,0.545232,4
0.390963,0.545232,4
0.0119629,0.0119629,4
0.163621,0.163621,4
-2.44394,-0.890551,4
0.306122,0.387755,4
0.714286,0.285714,4
0.270828,0.548377,4
1.97959,2.26531,4
0,0,4
5.57143,3.42857,4
2.81633,3.95918,4
0.554592,0.501046,4
0.554592,0.501046,4
0.00836555,0.00900331,4
0.345821,0.259816,4
-2.24415,-0.82826,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
1,1,4
0,1,4
0,3e+10,4
1,1,4
0,0,4
2,9,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,1.14974e+06,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0,0,4
0.834711,0.834711,4
0,0,4
0.999977,0.99993,4
1.7438,1.08264,4
0,0,4
7.45455,10.1818,4
2.97521,0.330579,4
0.132293,0.132293,4
0.132293,0.132293,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999734,-0.999734,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
8,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.867347,0.867347,4
0,0,4
0.999974,0.999922,4
1.59694,1.06633,4
0,0,4
7.57143,10.1429,4
2.38776,0.265306,4
0.111743,0.111743,4
0.111743,0.111743,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.99957,-0.99957,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
8,10,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,0.52376,4
0,0.0454545,4
0,1.60682,4
1,1.22469,4
0,0,4
10,9.36364,4
0,0.822314,4
-4.34882e-06,0.336784,4
-4.34882e-06,0.336784,4
0.0153809,0.014025,4
-4.34882e-06,0.0802956,4
-0,-0.744669,4
1,0.33564,4
0,0.294118,4
0,-2.68323,4
1,1.20761,4
0,0,4
10,9.23529,4
0,0.650519,4
-4.34882e-06,0.458212,4
-4.34882e-06,0.522126,4
0.0153809,0.00889297,4
-4.34882e-06,0.263086,4
-0,-0.270396,4
1,0.399691,4
0,0.277778,4
0,-4.85202,4
1,1.15664,4
0,0,4
10,9.38889,4
0,0.570988,4
-4.34882e-06,0.426025,4
-4.34882e-06,0.465238,4
0.0153809,0.00911157,4
-4.34882e-06,0.256591,4
-0,-0.466418,4
1,0.396484,4
0,0.28125,4
0,-6.38429,4
1,1.15234,4
0,0,4
10,9.34375,4
0,0.600586,4
-4.34882e-06,0.437177,4
-4.34882e-06,0.437177,4
0.0153809,0.00906372,4
-4.34882e-06,0.258019,4
-0,-0.7685,4
0.190083,0.256198,4
8.81818,7.72727,4
0.85775,0.633327,4
4.83471,4.47107,4
0,0,4
7.90909,8.45455,4
10.595,4.61157,4
