angles,magnitudes,activity
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
0,0,3
1,0.374024,3
0,0.00793651,3
0,0.961742,3
1,1.83025,3
0,0,3
6,9.88095,3
0,3.3271,3
-4.34882e-06,0.45957,3
-4.34882e-06,0.45957,3
0.0153809,0.0151348,3
-4.34882e-06,0.020094,3
-0,-0.96129,3
1,0.276701,3
0,0.298246,3
0,1.56024,3
1,1.79848,3
0,0,3
6,9.87719,3
0,3.09018,3
-4.34882e-06,0.559878,3
-4.34882e-06,0.616574,3
0.0153809,0.00884039,3
-4.34882e-06,0.264638,3
-0,-0.593927,3
1,0.281743,3
0,0.289256,3
0.960265,1.56926,3
