angles,magnitudes,activity
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,4,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
4,4,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.459184,0.479592,0
3.5,0.142857,0
-0.120914,2.24435,0
4.12245,1.22959,0
0,0,0
3.21429,4.85714,0
3.45408,1.40816,0
0.380431,0.387429,0
0.380431,0.387429,0
0.0133082,0.0115543,0
0.111743,0.178103,0
-0.830435,-2.70342,0
0.277778,0.416667,0
8.33333,0.416667,0
-0.306664,2.33323,0
7.25,1.1875,0
0,0,0
4,4.75,0
5.66667,0.854167,0
0.577447,0.385508,0
0.577447,0.46691,0
0.00756836,0.0108236,0
0.376765,0.245835,0
-0.571094,-1.87178,0
0.390582,0.218837,0
0.105263,0.631579,0
0.999987,0.802061,0
3.30471,1.53186,0
0,0,0
3.05263,5.47368,0
8.93629,1.61773,0
0.475001,0.563215,0
0.475001,0.741366,0
0.0124376,0.00689748,0
0.14613,0.372176,0
