angles,magnitudes,activity
0.739645,1,4
0,0,4
0.999945,0,4
1.13018,1,4
0,0,4
3.69231,2,4
0.52071,0,4
0.186444,-4.34882e-06,4
0.186444,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999914,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
4,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.553719,1,4
0.181818,0,4
0.388868,0,4
1.14876,1,4
0,0,4
3.63636,2,4
0.413223,0,4
0.329854,-4.34882e-06,4
0.384583,-4.34882e-06,4
0.0107321,0.0153809,4
0.205907,-4.34882e-06,4
-0.132232,-0,4
0.55102,1,4
0.142857,0,4
-0.166657,0,4
1.12245,1,4
0,0,4
3.57143,2,4
0.530612,0,4
0.345821,-4.34882e-06,4
0.345821,-4.34882e-06,4
0.0115543,0.0153809,4
0.178103,-4.34882e-06,4
-0.68234,-0,4
0.82,1,4
0,0,4
0.99999,0,4
5.41,1,4
0,0,4
0.2,2,4
17.64,0,4
0.141173,-4.34882e-06,4
0.141173,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999781,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.755102,1,4
0,0,4
0.999992,0,4
7,1,4
0,0,4
0.285714,2,4
24,0,4
0.178103,-4.34882e-06,4
0.178103,-4.34882e-06,4
0.0153809,0.0153809,4
-4.40059e-06,-4.34882e-06,4
-0.999898,-0,4
0.625,1,4
0,0,4
0.999993,0,4
10.1875,1,4
0,0,4
0.5,2,4
36.75,0,4
0.24421,-4.34882e-06,4
0.24421,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0.999976,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
0.625,1,4
12.25,0,4
0.999993,0,4
10.1875,1,4
0,0,4
2.25,2,4
9.1875,0,4
0.24421,-4.34882e-06,4
0.24421,-4.34882e-06,4
0.00952148,0.0153809,4
0.24421,-4.34882e-06,4
-0.511591,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
-4.34882e-06,-4.34882e-06,4
0.0153809,0.0153809,4
-4.34882e-06,-4.34882e-06,4
-0,-0,4
1,1,4
0,0,4
0,0,4
1,1,4
0,0,4
0,2,4
0,0,4
-4.34882e-06,-4.34882e-06,4
