value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,activity
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0.199838,0.258518,5.46512,1.51163,0.637551,-0.229346,10.3679,1.85127,0,0,5.34884,9.02326,31.6577,2.04597,0.856259,0.657553,0.962308,0.790954,0.00693457,0.00644867,0.490653,0.4664,-0.377784,-0.220164,0.167644,0.254756,6.57333,1.52,0.763687,-0.317032,10.1406,1.74916,0,0,5.61333,9.09333,30.7758,1.71129,0.906524,0.643273,1.02051,0.786218,0.00599197,0.0064753,0.574468,0.461951,-0.336339,-0.219346,0.221565,0.357002,4.15385,0.461538,0.936729,0.841591,10.1192,1.89037,0,0,4.69231,9.07692,33.3997,3.09665,0.817511,0.611811,0.869632,0.697489,0.00827205,0.0105526,0.407775,0.266441,-0.554205,-0.44959,0.189554,0.264792,7.85135,1.48649,0.775119,0.502267,10.4346,1.84167,0,0,5.36487,8.97297,30.4881,2.05332,0.86878,0.642388,0.932368,0.774599,0.00634712,0.00639848,0.527851,0.470102,-0.59377,-0.490066,0.868441,0.379437,0.0416667,0.222222,0.999921,0.713545,1.06462,2.21219,0,0,3.90278,6.47222,0.143326,4.94367,0.129813,0.541846,0.129813,0.551948,0.014133,0.0120367,0.0752134,0.18871,-0.385766,-0.744469,0.854456,0.340184,0.0542636,0.410853,0.999925,0.866224,1.07151,2.44883,0,0,3.89922,6.39535,0.137131,5.09176,0.138971,0.57779,0.138971,0.633983,0.0137771,0.0100645,0.0915765,0.2747,-0.333403,-0.533619,0.862966,0.373968,0.0145985,0.350365,0.999923,1.04595,1.06766,2.42916,0,0,3.86861,6.52555,0.230913,4.77489,0.129336,0.565526,0.129336,0.592073,0.0149313,0.0106523,0.0330833,0.24993,-0.717933,-0.556121,0.880859,0.352295,0.03125,0.601562,-0.0322544,1.1268,1.03027,2.47845,0,0,3.90625,6.55469,0.147461,4.45013,0.120336,0.577664,0.120336,0.610476,0.0144348,0.00888252,0.0603846,0.334892,-0.776834,-0.472996,jogging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0.309917,0.214876,20.0455,0.772727,-0.0476188,-2.48321,11.6302,1.24793,0,0,3.95455,10.9545,23.9938,0.770661,0.43243,0.532891,0.554476,0.712751,0.00782662,0.00640617,0.293803,0.403975,-0.0141591,-1.60859,0.32964,0.229917,20.6316,1,-0.357141,-3.31802,10.5014,1.24377,0,0,4,11,21.7175,0.631579,0.414795,0.475925,0.535765,0.666703,0.00776313,0.00577213,0.295585,0.440044,-0.0474732,-2.08789,0.482639,0.347222,2.04167,0.125,0.822217,0.497891,12.4844,1.41493,0,0,1.125,10.875,44.8316,1.69271,0.353783,0.54394,0.353783,0.569022,0.014133,0.0119629,0.0752134,0.163621,-0.800784,-0.624335,0.314879,0.231834,17.2941,0.647059,0.227271,0.63569,12.1903,1.48443,0,0,3.52941,11,27.4671,0.823529,0.446613,0.539487,0.552854,0.694507,0.00824418,0.00683847,0.281956,0.377267,-0.0392179,-0.19638,0.4306,0.2582,0.09,0.12,1.25883,0.792024,1.2704,2.3464,0,0,4.81,5,0.9539,5.12,0.420621,0.6704,0.420621,0.6704,0.0128215,0.0120809,0.131382,0.159345,-0.664827,-0.766955,0.398312,0.256793,0.11828,0.236559,0.799364,0.927303,1.26801,2.33148,0,0,4.89247,4.7957,0.913169,4.93676,0.437089,0.666634,0.469453,0.697814,0.0121218,0.0108283,0.15785,0.227528,-0.485171,-0.664245,0.392403,0.226883,0.116505,0.359223,0.417869,1.04447,1.28353,2.30945,0,0,4.7767,4.98058,1.02781,4.87341,0.466087,0.71564,0.488074,0.748497,0.0121643,0.0098814,0.156295,0.274962,-0.568679,-0.597043,0.376188,0.200996,0.170213,0.478723,-0.114451,1.17175,1.24819,2.23868,0,0,4.76596,5.07447,0.902671,4.60084,0.475946,0.758673,0.49223,0.780754,0.0109671,0.00853741,0.198127,0.326492,-0.803537,-0.551046,0.834711,0.256198,0.0909091,0.363636,3.19982,2.43472,1.08264,1.38016,0,0,7.90909,10.7273,0.0826446,0.92562,0.132293,0.562196,0.132293,0.637583,0.0127982,0.00814945,0.132293,0.284663,-0.31288,-0.260518,1,0.555556,0,0.666667,0,2.66667e+10,1,1,0,0,8,10.6667,0,0.222222,-4.34882e-06,0.276426,-4.34882e-06,0.276426,0.0153809,0.00843642,-4.34882e-06,0.276426,-0,702928,1,0.555556,0,0.333333,0,1.33333e+10,1,1,0,0,8,10.3333,0,0.222222,-4.34882e-06,0.276426,-4.34882e-06,0.276426,0.0153809,0.00843642,-4.34882e-06,0.276426,-0,319682,0.555556,0.333333,0.333333,0.666667,-1e+10,0,1,1,0,0,7.66667,10,0.222222,0.666667,0.276426,0.477108,0.276426,0.477108,0.00843642,0.00843642,0.276426,0.276426,319682,656781,jogging
1,0.555556,0,0.333333,0,-2e+10,1,1,0,0,0,13.6667,0,0.222222,-4.34882e-06,0.276426,-4.34882e-06,0.276426,0.0153809,0.00843642,-4.34882e-06,0.276426,-0,319682,1,0.5,0,0.5,0,-3e+10,1,1,0,0,0,13.5,0,0.25,-4.34882e-06,0.301021,-4.34882e-06,0.301021,0.0153809,0.00756836,-4.34882e-06,0.301021,-0,505649,1,0.555556,0,0,0,0.999958,1,1.22222,0,0,0,13.3333,0,0.888889,-4.34882e-06,0.276426,-4.34882e-06,0.276426,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0.999992,1,1,0,0,0,0,1,1,0,0,0,14,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0.388107,0.644355,0.898305,0.271186,0.873706,1.29332,8.91842,1.92445,0,0,8.9661,3.05085,31.7099,4.72623,0.538982,0.353329,0.538982,0.353329,0.0129211,0.0120054,0.144441,0.193351,-0.784307,-1.10468,0.378698,0.693047,3.94231,0.365385,0.391704,1.42359,7.38609,1.72633,0,0,11.0192,2.90385,25.0573,4.16383,0.535014,0.29576,0.569744,0.29576,0.00910543,0.0116017,0.311222,0.211487,-0.641506,-1.2633,0.367647,0.663927,4.26471,0.117647,0.47961,1.0686,7.89533,2.07158,0,0,10.9118,2.97059,25.551,4.58737,0.55605,0.335122,0.591461,0.347314,0.00960934,0.013225,0.310879,0.130044,-0.606112,-0.908231,0.363306,0.65157,4.10909,0.218182,0.550444,0.741772,8.52264,2.54909,0,0,10.6545,3.09091,27.0988,5.06446,0.549478,0.340139,0.593255,0.340139,0.00962673,0.012261,0.318741,0.179806,-0.630212,-1.14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
0.351788,0.196463,0.215686,0.313726,2.73856,0.999984,1.67666,2.66167,0,0,9.90196,9.76471,2.77739,5.74856,0.553275,0.789286,0.553275,0.852754,0.0100944,0.00930147,0.22643,0.276538,-0.71658,-0.595748,0.419421,0.18595,0.136364,0.795455,1.31129,1.31811,1.65702,2.85744,0,0,10.2273,9.93182,2.57231,4.60899,0.503303,0.747044,0.54099,0.841047,0.0117006,0.00642231,0.172974,0.410229,-0.600356,-0.576511,0.428254,0.213757,0.134615,0.634615,-0.182412,1.25562,1.73188,2.65495,0,0,10.0577,10.0192,2.61649,4.40348,0.496063,0.693844,0.496063,0.796399,0.0117404,0.0075568,0.171567,0.368944,-0.663265,-0.604258,0.330279,0.188671,0.44898,0.714286,-1.99891,1.3212,1.803,2.39775,0,0,10.6531,10.0612,2.43982,3.89421,0.574482,0.707126,0.574482,0.853926,0.00814429,0.00685576,0.327758,0.393331,-0.56452,-0.492852,0.489669,1,4.5,0,0.330172,0,5.58058,1,0,0,11.2727,2,16.2769,0,0.455927,-4.34882e-06,0.478125,-4.34882e-06,0.0115715,0.0153809,0.210665,-4.34882e-06,-0.677436,-0,0.481882,1,6.34884,0,-2.13731,0,2.7642,1,0,0,12.4884,2,9.60844,0,0.48189,-4.34882e-06,0.48189,-4.34882e-06,0.00878946,0.0153809,0.362057,-4.34882e-06,-0.780068,-0,0.478662,1,5.88235,0,-0.775222,0,3.84967,1,0,0,12.3137,2,12.5475,0,0.456248,-4.34882e-06,0.456248,-4.34882e-06,0.0093255,0.0153809,0.307766,-4.34882e-06,-0.823274,-0,0.464604,1,3.65854,0,0.249786,0,5.19393,1,0,0,11.2195,2,17.1648,1.42109e-14,0.480183,-4.29705e-06,0.480183,-4.29705e-06,0.0113096,0.0153809,0.224841,-4.29705e-06,-0.728211,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
0.385734,0.448754,0.223684,0.0657895,0.895722,0.856768,4.4072,2.10249,0,0,6.98684,3.82895,13.0919,4.08916,0.556019,0.40883,0.579771,0.40883,0.0123565,0.0134602,0.176369,0.105355,-0.796529,-0.82563,0.312114,0.384259,1.20833,0.402778,0.383878,0.89646,4.56173,2.0733,0,0,7.04167,3.76389,12.1233,3.73592,0.659204,0.506629,0.659204,0.506629,0.00861123,0.0111551,0.372103,0.231363,-0.655064,-0.609548,0.333991,0.368508,1.05128,0.461538,0.470354,0.99998,4.41305,2.02712,0,0,6.82051,3.84615,11.8652,3.7712,0.605114,0.526611,0.634474,0.534325,0.00916065,0.0111484,0.326701,0.228968,-0.632637,-0.576987,0.343364,0.364198,0.972222,0.486111,0.545974,1.05453,4.30382,2.01833,0,0,6.72222,3.95833,11.7284,3.81771,0.616459,0.515854,0.647844,0.515854,0.00987112,0.0111913,0.299428,0.224525,-0.572382,-0.771834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0.333252,0.185717,4.34653,0.361386,0.611,0.337829,7.83406,1.73267,0,0,2.90099,9.93564,21.8671,2.37705,0.645475,0.716144,0.701553,0.815729,0.0100903,0.00861911,0.288786,0.297749,-0.438949,-0.383609,0.316376,0.176947,6.01064,0.393617,0.466974,0.262376,7.44658,1.74997,0,0,3.17021,9.93617,18.8794,2.36827,0.655927,0.725021,0.735428,0.832738,0.00877083,0.00826862,0.35288,0.309604,-0.318086,-0.357153,0.373032,0.277877,2.93689,0.101942,0.792489,0.847414,7.01228,1.73183,0,0,2.7233,9.8301,21.7057,2.81094,0.59427,0.61924,0.63654,0.639685,0.0118012,0.0128764,0.210061,0.136867,-0.594994,-0.758534,0.324435,0.187256,4.34426,0.344262,0.756199,1.15973,6.73806,1.64989,0,0,2.95628,9.9071,20.6126,2.41214,0.651085,0.718871,0.711997,0.809698,0.00999383,0.00873782,0.297088,0.290943,-0.452638,-0.44257,0.306122,0.415816,0.0357143,0,1.04703,0.999986,1.75893,3.02423,0,0,7.53572,5.21429,2.82015,8.09694,0.56455,0.413842,0.56455,0.413842,0.0143047,0.0153809,0.0669057,-4.34882e-06,-0.917367,-0.999917,0.202268,0.228733,0.608696,2.3913,1.93009,0.376501,1.51418,2.8828,0,0,8.08696,4.3913,1.4707,5.02079,0.592003,0.671236,0.728147,0.671236,0.00793757,0.00522018,0.290677,0.527014,-0.439838,-0.472517,0.2096,0.2352,0.68,2.44,1.92588,0.476183,1.5184,2.68,0,0,8.2,4.2,1.28,4.8,0.568754,0.664683,0.719217,0.664683,0.00858086,0.00523086,0.272237,0.525294,-0.421684,-0.43461,0.22,0.235,0.7,2.35,2.09994,0.570807,1.5,2.7475,0,0,8.3,4.35,1.21,5.2275,0.555003,0.662729,0.711568,0.662729,0.00881836,0.00561523,0.265286,0.506163,-0.424077,-0.429653,jogging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0.263158,0.156048,12.0877,0.982456,0.277156,0.469647,12.9169,3.1502,0,0,3.24561,9.64912,34.4734,7.73653,0.584564,0.75888,0.662922,0.914009,0.00843642,0.00678206,0.324992,0.433767,-0.275422,-0.459902,0.2616,0.1872,12.82,0.72,0.355876,0.648265,13.1716,2.8196,0,0,3.3,10.04,34.41,5.4384,0.556437,0.689401,0.631667,0.8128,0.00771836,0.00723086,0.358948,0.392854,-1.06999,-0.888228,0.426021,0.323342,0.0714286,0.303571,0.998445,0.972041,12.5255,2.91709,0,0,1.32143,9.91072,45.7028,5.7956,0.420473,0.604012,0.437913,0.604012,0.0133082,0.0123017,0.111743,0.188229,-0.871361,-0.9021,0.228306,0.160124,13.4773,1.20455,0.693684,1.15863,12.0553,3.43543,0,0,3.47727,9.79545,32.9809,6.61725,0.611441,0.733705,0.711252,0.889512,0.00700341,0.00571208,0.391352,0.478172,-0.247131,-0.448811,0.172521,0.295455,1.5,0.477273,1.04633,-0.90663,3.45196,1.30992,0,0,4,8.02273,9.69835,1.29494,0.804775,0.619697,0.866316,0.694238,0.00792347,0.00868212,0.350462,0.298385,-0.609756,-0.487634,0.129252,0.302721,5.30952,0.476191,0.175235,-2.67204,4.40646,1.31122,0,0,4.69048,8.09524,6.35658,1.32426,0.848937,0.598444,0.981446,0.670184,0.00522992,0.00801125,0.539152,0.335792,-0.442028,-0.558872,0.191964,0.332908,4.39286,0.303571,0.258848,-0.630111,4.9273,1.37245,0,0,4.57143,8.125,8.87245,1.35938,0.821079,0.593409,0.874687,0.642873,0.00918268,0.00939194,0.384421,0.272144,-0.589394,-0.461909,0.159971,0.310446,3.32432,0.351351,0.277401,0.142853,4.47845,1.37838,0,0,4.51351,7.97297,9.02411,0.891162,0.863723,0.566847,0.918672,0.658328,0.0067523,0.00825887,0.426346,0.281535,-0.544221,-0.188417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,jogging
