value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,activity
0.5,1,0.5,0,-2.99988,0,1.25,1,0,0,4.5,2,0.25,0,0.301021,-4.34882e-06,0.301021,-4.34882e-06,0.00756836,0.0153809,0.301021,-4.34882e-06,-1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.99996,0,1.25,1,0,0,5,2,1,0,0.301021,-4.34882e-06,0.301021,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327263,0.324662,9.56452,0.967742,0.22195,1.71013,12.8369,2.04475,0,0,3.8871,8.96774,37.4997,2.86993,0.532367,0.644108,0.549888,0.694804,0.00867398,0.00679605,0.327224,0.406377,-0.46552,-0.991057,0.334099,0.319161,10.0339,0.949152,0.18016,1.81509,12.9288,1.87331,0,0,3.79661,9.05085,36.863,2.62453,0.524729,0.620233,0.541282,0.687233,0.00877356,0.00676265,0.320033,0.407578,-0.460693,-1.2093,0.445502,0.408737,1.5,0.191176,0.935644,1.01538,12.6548,1.95502,0,0,2.29412,9.07353,45.1194,3.86224,0.415116,0.586864,0.441668,0.616759,0.0128127,0.0114003,0.153987,0.202099,-0.701828,-0.786338,0.330078,0.320885,9.18644,1.0678,0.967919,-0.883365,12.0968,1.88193,0,0,3.59322,8.86441,38.162,2.96467,0.542845,0.641988,0.542845,0.685063,0.00942891,0.00655617,0.291496,0.415263,-0.639223,-1.36957,walking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-2e+10,0,1,1,0,0,5,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,1.14974e+06,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378151,0.181837,5.79832,1.27731,0.525252,1.21631,11.178,2.78688,0,0,4.10084,10,33.5368,4.70588,0.594835,0.749038,0.610008,0.854314,0.00899228,0.00608155,0.371353,0.455365,-0.538083,-0.423822,0.368113,0.184518,7.82456,1.39474,0.363323,1.17326,11.2093,2.82241,0,0,4.57895,9.92105,31.213,5.17798,0.603842,0.762764,0.616657,0.864289,0.00792905,0.0059621,0.421007,0.478129,-0.49923,-0.447448,0.432882,0.297477,2.5,0.387097,0.772767,0.937806,10.9019,2.55639,0,0,3.27419,10,35.9597,5.96774,0.531745,0.645306,0.536596,0.665599,0.0127794,0.0130172,0.173254,0.149816,-0.722944,-0.783436,0.352338,0.177696,7.84956,1.27434,0.669379,-0.206106,10.4754,2.27669,0,0,4.68142,9.9469,30.515,5.09453,0.612481,0.761436,0.679066,0.87,0.00788957,0.00601981,0.419671,0.462009,-0.488211,-0.540604,0.213556,0.278933,1.92523,0.107477,1.00227,0.913821,5.10761,5.01295,0,0,3.79439,5.99533,16.3806,15.3411,0.705253,0.711477,0.730043,0.718302,0.0117179,0.0123832,0.202481,0.148176,-0.757696,-0.817378,0.207794,0.265258,1.3399,0.26601,0.899434,0.96363,5.35992,4.92895,0,0,3.76355,5.90148,16.2795,14.877,0.705315,0.737331,0.743103,0.755197,0.0111289,0.0109886,0.218892,0.22925,-0.72055,-0.787971,0.237649,0.276128,1.57333,0.186667,0.683514,1.04012,5.74667,4.87654,0,0,3.77778,5.94667,15.8603,15.3483,0.672488,0.714848,0.682551,0.71752,0.0130333,0.0123364,0.144272,0.173475,-0.811731,-0.837789,0.21559,0.268214,3.43627,0.230392,0.34196,1.11598,6.17731,4.71905,0,0,4.05392,5.93627,14.0412,15.3636,0.707508,0.747318,0.729568,0.747318,0.0114123,0.0108461,0.220309,0.225532,-0.731076,-0.772821,walking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273875,0.209596,5.44697,2.22727,0.675971,0.677847,12.3861,3.3987,0,0,4.43182,9.54545,40.6948,7.14187,0.602447,0.737817,0.692731,0.825217,0.00864267,0.00740694,0.36231,0.404968,-0.392889,-0.295603,0.271936,0.20896,5.76,2.424,0.553883,0.639599,12.2617,3.41958,0,0,4.656,9.464,40.4183,7.5447,0.605508,0.719956,0.6827,0.8137,0.00821286,0.00720286,0.380535,0.421658,-0.426273,-0.325115,0.363333,0.349313,2.6015,0.195489,0.777345,0.973022,12.4141,3.23065,0,0,2.78196,9.54887,43.563,9.10475,0.527411,0.583078,0.531933,0.595767,0.0131708,0.0131796,0.135828,0.132221,-0.765551,-0.773123,0.25052,0.202393,7.73387,2.3629,0.641438,0.330754,12.6056,3.20519,0,0,4.76613,9.54032,38.5736,7.11934,0.61781,0.733691,0.723923,0.829754,0.00790777,0.00718424,0.388884,0.415104,-0.317218,-0.285497,0.317426,0.284554,1.4902,0.269608,0.945561,0.879045,5.05274,5.13408,0,0,4.29412,5.4951,15.4806,15.4657,0.608055,0.750156,0.624455,0.760328,0.0130771,0.0112906,0.141918,0.20602,-0.789994,-0.78632,0.296733,0.268544,1.63212,0.398964,0.753399,0.92444,5.37043,5.11485,0,0,4.32642,5.45596,15.4541,15.2947,0.623284,0.754607,0.66457,0.773399,0.011515,0.00968188,0.207962,0.281917,-0.702509,-0.806949,0.293767,0.277521,1.43519,0.143519,0.690733,1.04589,5.65567,5.03464,0,0,4.17593,5.65278,16.1381,16.06,0.627226,0.729546,0.647202,0.734064,0.0124579,0.011837,0.168846,0.176161,-0.782473,-0.855572,0.308257,0.271449,2.31122,0.346939,0.48812,1.13479,5.63481,4.74698,0,0,4.40306,5.55102,14.5957,15.676,0.623758,0.770734,0.623758,0.790621,0.0123035,0.0100885,0.179641,0.256748,-0.838502,-0.742362,0.502959,0.590072,0.102564,0.0384615,0.746719,1.01256,1.2025,2.01923,0,0,5.4359,3.03846,0.707429,4.08826,0.365776,0.384658,0.396647,0.384658,0.0125045,0.0142252,0.143604,0.0707916,-0.464647,-0.907342,0.498217,0.525239,0.136986,0.506849,1.0668,0.999977,1.20492,1.78101,0,0,5.47945,2.94521,0.633139,3.28467,0.372003,0.451182,0.40834,0.467673,0.0116865,0.00966332,0.173472,0.293601,-0.350217,-0.681098,0.543136,0.508522,0.0804598,0.494253,1.05749,0.987059,1.19976,1.88968,0,0,5.48276,3.04598,0.686484,3.67605,0.340459,0.464857,0.36136,0.503263,0.0130688,0.00968328,0.121546,0.292487,-0.530777,-0.577862,0.522685,0.473773,0.103896,0.558442,0.934481,0.971065,1.19835,1.8983,0,0,5.48052,3.1039,0.665205,3.70349,0.355604,0.492002,0.385451,0.54377,0.0124714,0.00910872,0.144855,0.315583,-0.441775,-0.509515,walking
0.306737,0.450236,3.85802,1.35185,0.786299,0.73872,9.20367,2.89011,0,0,3.96914,9.00617,30.0299,5.64811,0.659958,0.583548,0.688937,0.605975,0.00915682,0.0094426,0.369482,0.321586,-0.512115,-0.482724,0.304285,0.44218,4.1634,1.60784,0.556868,0.704856,8.46328,2.8381,0,0,4.0719,8.91503,29.2088,5.71174,0.664378,0.597177,0.673602,0.605728,0.00870741,0.00873144,0.394352,0.35962,-0.563777,-0.509337,0.373712,0.512673,3.39752,0.26087,0.579045,0.95351,8.58412,2.6038,0,0,3.06211,8.9441,29.5479,6.72358,0.557369,0.521868,0.566404,0.539823,0.0130348,0.0125333,0.136899,0.170285,-0.80565,-0.715216,0.289333,0.459012,5.69935,1.54902,0.446756,0.389961,9.21069,2.43569,0,0,4.16993,9.01307,28.5668,5.35931,0.67307,0.562479,0.701274,0.589348,0.00832428,0.00912392,0.409146,0.347367,-0.542381,-0.497882,0.497873,0.350366,0.423913,0.103261,1.00696,0.965081,3.33932,3.33542,0,0,5.15217,4.40761,8.88941,8.93712,0.45277,0.633158,0.491493,0.633158,0.0110897,0.0124872,0.203458,0.144259,-0.533917,-0.835199,0.518034,0.295614,0.454023,0.522988,0.923298,1.03435,3.54793,3.17416,0,0,5.17816,4.39655,9.08578,8.29677,0.428647,0.718556,0.456912,0.751114,0.0107743,0.00933543,0.214521,0.313478,-0.552969,-0.671926,0.524229,0.294048,0.813471,0.367876,0.764968,1.05344,4.0644,3.42337,0,0,5.05181,4.61658,10.7209,9.56283,0.457673,0.72406,0.457673,0.759371,0.0133926,0.0101903,0.122951,0.266873,-0.75676,-0.69156,0.527376,0.315987,0.943182,0.335227,0.625982,1.08509,3.43066,3.13633,0,0,5.25,4.42614,8.25672,8.83545,0.447691,0.696036,0.478199,0.740596,0.0119054,0.0105233,0.185239,0.252817,-0.62114,-0.730787,0.905,0.585,0,0.05,0.999908,0.999969,1.0475,1.41,0,0,5.9,2.65,0.19,1.6275,0.0862054,0.358738,0.0862054,0.358738,0.0153809,0.0138965,-4.34882e-06,0.0862054,-0.999143,-0.869783,0.900277,0.573407,0.0526316,0.210526,-1.05263e+09,1.22088,1,1.23823,0,0,5.94737,2.52632,0.0498615,1.19668,0.0895394,0.358886,0.0895394,0.358886,0.0138227,0.010187,0.0895394,0.223502,39922.2,-1.0734,0.803572,0.484694,0.0714286,0.214286,-3.14783,1.33034,1.03444,1.4324,0,0,5.85714,2.85714,0.193878,2.19388,0.177482,0.485282,0.177482,0.485282,0.0133082,0.0101194,0.111743,0.225642,-0.873656,-1.02345,0.815,0.51,0.05,0.2,-1.10516,1.46779,1.0475,1.4275,0,0,5.85,2.9,0.2275,2.39,0.171272,0.468611,0.171272,0.468611,0.0138965,0.0103809,0.0862054,0.217313,-0.753996,-1.16132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
0.706722,0.370488,0.511312,0.199095,0.590429,0.965525,2.11587,2.57573,0,0,5.65158,4.1629,3.56315,6.09111,0.285356,0.527903,0.30519,0.542879,0.0131427,0.0133635,0.129863,0.134022,-0.563059,-0.795375,0.686979,0.311741,0.791469,0.545024,0.385839,1.03207,2.2347,2.47724,0,0,5.68246,4.16588,3.6275,5.65495,0.290427,0.611165,0.31875,0.628503,0.0123037,0.0101825,0.167901,0.280168,-0.607859,-0.638757,0.70299,0.322206,0.497758,0.336323,0.688507,1.08413,2.65561,2.54546,0,0,5.53812,4.28251,5.90834,6.15786,0.284238,0.601683,0.29791,0.601683,0.0134039,0.011601,0.118514,0.21199,-0.797735,-0.746878,0.704655,0.350614,0.320755,0.292453,0.864645,1.05111,1.90619,2.47621,0,0,5.64151,4.16981,3.61267,5.90513,0.279051,0.551414,0.299078,0.567979,0.0126977,0.0125092,0.143822,0.176692,-0.631396,-0.719493,1,0.42,0,0,0,0.999982,1,2.29,0,0,6,4.2,0,5.16,-4.34882e-06,0.409678,-4.34882e-06,0.409678,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0.99991,1,0.32,0,0.6,0,0.922464,1,2.29,0,0,6,4,0,4.6,-4.34882e-06,0.530086,-4.34882e-06,0.590287,0.0153809,0.00819336,-4.34882e-06,0.348212,-0,-0.563428,1,0.226562,0,0.8125,0,0.999984,1,2.52734,0,0,6,4.6875,0,5.33984,-4.34882e-06,0.618606,-4.34882e-06,0.709941,0.0153809,0.00646973,-4.34882e-06,0.411289,-0,-0.491971,1,0.24,0,1.2,0,1.23254,1,2.29,0,0,6,4.8,0,4.56,-4.34882e-06,0.555816,-4.34882e-06,0.6535,0.0153809,0.00538086,-4.34882e-06,0.458133,-0,-0.746002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,10,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,2,0,0,-4.34882e-06,-4.34882e-06,-4.34882e-06,-4.34882e-06,0.0153809,0.0153809,-4.34882e-06,-4.34882e-06,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,12.5,2,-13.9997,-6.99972,2,1.25,0,0,9.5,6,0.25,4,0.301021,0.301021,0.301021,0.301021,0.00756836,0.00756836,0.301021,0.301021,-8.30506,-8.30506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walking
