angles,magnitudes,activity
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.216301,0.321744,0
1.0873,0.452381,0
0.627613,1.05501,0
3.451,4.31777,0
0,0,0
3.96032,11.9286,0
7.70805,12.4155,0
0.798238,0.632462,0
0.89975,0.705475,0
0.00865688,0.00997372,0
0.362429,0.264678,0
-0.502242,-0.525393,0
0.2054,0.3438,0
2.16,0.53,0
0.420207,0.993756,0
2.88,4.2091,0
0,0,0
4,12.13,0
5.32,11.8731,0
0.783947,0.585249,0
0.936531,0.66805,0
0.00720273,0.00885898,0
0.449455,0.280389,0
-0.411305,-0.514591,0
0.22491,0.35645,0
1.18692,0.17757,0
0.84867,0.986686,0
2.42056,4.51262,0
0,0,0
4.08411,11.9346,0
5.66582,13.8555,0
0.769535,0.590682,0
0.865034,0.643901,0
0.0095452,0.0108171,0
0.291951,0.203106,0
-0.630675,-0.610927,0
0.2126,0.3606,0
1.65,0.66,0
0.454789,0.801865,0
2.6691,3.9779,0
0,0,0
3.95,12.12,0
5.1275,12.2456,0
0.781151,0.602441,0
0.919156,0.67787,0
0.00765273,0.00947461,0
0.414044,0.292894,0
-0.389026,-0.480951,0
0.227356,0.245891,0
0.331081,0.635135,0
0.642324,0.323725,0
1.6612,1.59948,0
0,0,0
4.77703,12.3514,0
2.29488,1.6943,0
0.6818,0.623743,0
0.799834,0.776867,0
0.00964418,0.00950865,0
0.275711,0.309758,0
-0.433454,-0.377071,0
0.13203,0.201475,0
1.03704,0.842593,0
0.0179497,0.694193,0
1.72599,1.48448,0
0,0,0
4.7037,12.7315,0
1.91221,1.19642,0
0.7201,0.616526,0
1.00826,0.831061,0
0.00596353,0.00662261,0
0.455642,0.416157,0
-0.124771,-0.129029,0
0.171111,0.211667,0
0.741667,0.483333,0
0.314941,0.840308,0
1.71771,1.46972,0
0,0,0
4.675,12.6667,0
