angles,magnitudes,activity
0.555,1,0
0.05,0,0
2.42851,0,0
1.21,1,0
0,0,0
4.25,2,0
0.7475,0,0
0.323985,-4.34882e-06,0
0.323985,-4.34882e-06,0
0.0138965,0.0153809,0
0.0862054,-4.34882e-06,0
-0.709373,-0,0
0.746032,1,0
0.142857,0,0
3.76289,0,0
1.08617,1,0
0,0,0
2.14286,2,0
0.122449,0,0
0.178103,-4.34882e-06,0
0.217589,-4.34882e-06,0
0.0115543,0.0153809,0
0.178103,-4.34882e-06,0
-0.0659394,-0,0
0.7216,1,0
0.12,0,0
6.35686,0,0
1.1344,1,0
0,0,0
2.36,2,0
0.24,0,0
0.230008,-4.34882e-06,0
0.230008,-4.34882e-06,0
0.0120809,0.0153809,0
0.159345,-4.34882e-06,0
-0.342778,-0,0
0.500686,1,0
0.296296,0,0
5.24261,0,0
1.19204,1,0
0,0,0
4.96296,2,0
0.30727,0,0
0.32692,-4.34882e-06,0
0.399277,-4.34882e-06,0
0.00886508,0.0153809,0
0.263909,-4.34882e-06,0
-0.121675,-0,0
0.819155,1,0
0.0487805,0,0
4.32387,0,0
1.08804,1,0
0,0,0
1.41463,2,0
0.222487,1.42109e-14,0
0.168196,-4.29705e-06,0
0.168196,-4.29705e-06,0
0.0139308,0.0153809,0
0.0846391,-4.29705e-06,0
-0.448932,-0,0
0.857988,1,0
0.0769231,0,0
0,0,0
0.999999,1,0
0,0,0
1.15385,2,0
0.0710059,0,0
0.117767,-4.34882e-06,0
0.117767,-4.34882e-06,0
0.0131619,0.0153809,0
0.117767,-4.34882e-06,0
60638.2,-0,0
0.83564,1,0
0.0882353,0,0
-7.24196,0,0
1.02855,1,0
0,0,0
1.32353,2,0
0.0804498,0,0
0.1296,-4.34882e-06,0
0.153987,-4.34882e-06,0
0.0128668,0.0153809,0
0.1296,-4.34882e-06,0
-0.102599,-0,0
0.750297,1,0
0.103448,0,0
2.85893,0,0
1.09275,1,0
0,0,0
2.03448,2,0
0.211653,0,0
0.207907,-4.34882e-06,0
0.236499,-4.34882e-06,0
0.0124825,0.0153809,0
0.144435,-4.34882e-06,0
-0.138645,-0,0
0.32438,1,0
0.0909091,0,0
0.231841,0,0
1.73967,1,0
0,0,0
7,2,0
3.01653,0,0
0.555956,-4.34882e-06,0
0.555956,-4.34882e-06,0
0.0127982,0.0153809,0
0.132293,-4.34882e-06,0
-0.779755,-0,0
0.268166,1,0
0.264706,0,0
0.569113,0,0
1.75086,1,0
0,0,0
7.61765,2,0
2.69291,0,0
0.570254,-4.34882e-06,0
0.649899,-4.34882e-06,0
0.0107042,0.0153809,0
0.236899,-4.34882e-06,0
-0.614205,-0,0
0.302222,1,0
0.266667,0,0
2.25501,0,0
1.82333,1,0
0,0,0
6.93333,2,0
2.77333,0,0
0.580843,-4.34882e-06,0
0.617059,-4.34882e-06,0
0.0109017,0.0153809,0
0.231884,-4.34882e-06,0
-0.645592,-0,0
0.267857,1,0
0.678571,0,0
3.65993,0,0
1.76531,1,0
0,0,0
7.25,2,0
2.07526,0,0
0.616883,-4.34882e-06,0
0.703957,-4.34882e-06,0
0.00736906,0.0153809,0
0.377789,-4.34882e-06,0
-0.369122,-0,0
0.503287,1,0
0,0,0
0.99996,0,0
1.24836,1,0
0,0,0
13.0811,2,0
0.993426,0,0
0.299592,-4.34882e-06,0
0.299592,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-1,-0,0
0.476813,1,0
0.0344828,0,0
1.85286,0,0
1.24257,1,0
0,0,0
13.2069,2,0
1.06064,0,0
0.351485,-4.34882e-06,0
0.351485,-4.34882e-06,0
0.0143404,0.0153809,0
0.0651333,-4.34882e-06,0
-1.33771,-0,0
0.429363,1,0
0.0526316,0,0
1.97655,0,0
1.2964,1,0
0,0,0
12.7895,2,0
1.21884,0,0
0.433387,-4.34882e-06,0
0.433387,-4.34882e-06,0
0.0138227,0.0153809,0
0.0895394,-4.34882e-06,0
-0.835682,-0,0
0.467301,1,0
0.0689655,0,0
2.4215,0,0
1.24257,1,0
0,0,0
13.2414,2,0
0.87277,0,0
0.375499,-4.34882e-06,0
0.375499,-4.34882e-06,0
0.0133743,0.0153809,0
0.10898,-4.34882e-06,0
-0.689688,-0,0
0.388889,1,0
0.166667,0,0
1.05668,0,0
5.40972,1,0
0,0,0
3.5,2,0
18.8056,0,0
0.536014,-4.34882e-06,0
0.536014,-4.34882e-06,0
0.0110406,0.0153809,0
0.195668,-4.34882e-06,0
-0.751723,-0,0
0.319444,1,0
0.583333,0,0
0.453158,0,0
3.74306,1,0
0,0,0
5.91667,2,0
11.5764,0,0
0.589741,-4.34882e-06,0
0.589741,-4.34882e-06,0
0.00778537,0.0153809,0
0.357828,-4.34882e-06,0
-1.40822,-0,0
0.24,1,0
0.3,0,0
1.02082,0,0
5.8,1,0
0,0,0
5.5,2,0
21.89,0,0
0.698944,-4.34882e-06,0
0.698944,-4.34882e-06,0
0.00881836,0.0153809,0
0.265286,-4.34882e-06,0
-1.85834,-0,0
0.306122,1,0
0.142857,0,0
0.914625,0,0
4.34694,1,0
0,0,0
7.85714,2,0
15.3878,0,0
0.554592,-4.34882e-06,0
0.554592,-4.34882e-06,0
0.0115543,0.0153809,0
0.178103,-4.34882e-06,0
-1.85253,-0,0
0.396694,0.681818,0
6.72727,0.0454545,0
0.645422,0.999966,0
6.5124,1.35744,0
0,0,0
4.54545,2.5,0
12.3636,1.43182,0
0.509634,0.287998,0
0.547325,0.287998,0
0.0105384,0.014025,0
0.250307,0.0802956,0
-0.463073,-0.908223,0
0.78125,1,0
0,0,0
0.999991,0,0
6.35938,1,0
0,0,0
0.25,2,0
21.4375,0,0
0.163621,-4.34882e-06,0
0.163621,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0.999864,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
0.78125,0.78125,0
6.125,0,0
0.999991,0.99997,0
6.35938,1.4375,0
0,0,0
1.125,2.5,0
5.35938,1.75,0
0.163621,0.163621,0
0.163621,0.163621,0
0.0119629,0.0153809,0
0.163621,-4.34882e-06,0
-0.354422,-0.999864,0
0.584775,0.688581,0
0,0.117647,0
0.999993,0.433306,0
1.20761,1.10381,0
0,0,0
4.11765,2.23529,0
0.83045,0.297578,0
0.263086,0.25115,0
0.263086,0.286561,0
0.0153809,0.0121369,0
-4.34882e-06,0.157297,0
-0.999987,-0.178151,0
0.523438,0.773438,0
0.125,0.3125,0
4.49072,-0.0666639,0
1.21484,1.23438,0
0,0,0
4.5,2.1875,0
0.625,0.277344,0
0.361061,0.201245,0
0.361061,0.201245,0
0.0119629,0.0118408,0
0.163621,0.201245,0
-0.502689,-2.33739,0
0.502222,0.662222,0
0.133333,0.133333,0
4.5998,0.99992,0
1.22222,1.06222,0
0,0,0
4.8,2.26667,0
0.648889,0.328889,0
0.37385,0.272596,0
0.37385,0.272596,0
0.0117697,0.0117698,0
0.170528,0.170528,0
-0.502358,-0.873295,0
0.68595,0.685951,0
0.0909091,0.0909091,0
4.66637,0.388869,0
1.14876,1.14876,0
0,0,0
2.63636,2.27273,0
0.380165,0.380165,0
0.260636,0.260636,0
0.260636,0.260636,0
0.0127982,0.0127982,0
0.132293,0.132293,0
-0.4458,-0.4458,0
0.65625,1,0
0,0,0
0.999992,0,0
7.74826,1,0
0,0,0
0.916667,2,0
26.9931,0,0
0.267508,-4.34882e-06,0
0.267508,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0.999591,-0,0
0.585,1,0
4.95,0,0
-0.0484348,0,0
5.3875,1,0
0,0,0
1.85,2,0
19.9275,0,0
0.358738,-4.34882e-06,0
0.358738,-4.34882e-06,0
0.0112402,0.0153809,0
0.225032,-4.34882e-06,0
-0.545317,-0,0
0.612426,1,0
3.80769,0,0
