0.263889,1,5
0.416667,0,5
1.22222,1,5
4.58333,2,5
0.743056,0,5
0.537068,-4.34882e-06,5
0.637407,-4.34882e-06,5
0.00778537,0.0153809,5
0.294961,-4.34882e-06,5
0.5,1,5
0.5,0,5
1.25,1,5
4.5,2,5
0.25,0,5
0.301021,-4.34882e-06,5
0.301021,-4.34882e-06,5
0.00756836,0.0153809,5
0.301021,-4.34882e-06,5
1,1,5
1,1,5
4,2,5
0.0153809,0.0153809,5
0.728191,1,5
0.121212,0,5
0.266648,0,5
1.08264,1,5
2.18182,2,5
0.209366,0,5
0.217632,-4.34882e-06,5
0.254116,-4.34882e-06,5
0.0120521,0.0153809,5
0.160391,-4.34882e-06,5
0.59375,1,5
0.25,0,5
1.10938,1,5
2.25,2,5
0.1875,0,5
0.24421,-4.34882e-06,5
0.319464,-4.34882e-06,5
0.00952148,0.0153809,5
0.24421,-4.34882e-06,5
0.792388,1,5
0.117647,0,5
1,1,5
2.11765,2,5
0.103806,0,5
0.157297,-4.34882e-06,5
0.157297,-4.34882e-06,5
0.0121369,0.0153809,5
0.157297,-4.34882e-06,5
99092.2,-0,5
0.768889,1,5
0.133333,0,5
1,1,5
2.13333,2,5
0.115556,0,5
0.170528,-4.34882e-06,5
0.170528,-4.34882e-06,5
0.0117698,0.0153809,5
0.170528,-4.34882e-06,5
112743,-0,5
1,0.430556,5
1,1.24306,5
2,8.16667,5
0.0153809,0.00952148,5
1,0.44898,5
1,1.20918,5
2,8.21429,5
0.0153809,0.0101194,5
1,0.529412,5
1,1.23529,5
2,8.05882,5
0.0153809,0.0136508,5
1,0.404844,5
1,1.23529,5
2,8.05882,5
0.0153809,0.00889297,5
1,1,5
1,1,5
2,4,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,4,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,4,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,4,5
0.0153809,0.0153809,5
0.555556,0.555556,5
0.999994,0.999958,5
11.8889,1.22222,5
1.33333,3.33333,5
43.5556,0.888889,5
0.276426,0.276426,5
0.276426,0.276426,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,4,5
0.0153809,0.0153809,5
0.529412,0.529412,5
11.5294,0.235294,5
0.190475,0.190466,5
8.12111,1.14533,5
2.23529,2.35294,5
16.955,0.346021,5
0.327,0.327,5
0.397826,0.397826,5
0.00975802,0.00975802,5
0.23694,0.23694,5
0.46875,0.46875,5
18.375,0.375,5
0.333331,-0.333318,5
10.1875,1.1875,5
3.375,2.375,5
11.4844,0.234375,5
0.287305,0.287305,5
0.390963,0.390963,5
0.00805664,0.00805664,5
0.287305,0.287305,5
0.62963,0.62963,5
5.44444,0.111111,5
0.999993,0.357126,5
9.46914,1.17284,5
1.22222,2.33333,5
21.7778,0.444444,5
0.296931,0.296931,5
0.296931,0.296931,5
0.0122944,0.0122944,5
0.151487,0.151487,5
0.62963,0.62963,5
5.44444,0.111111,5
0.999993,0.357126,5
9.46914,1.17284,5
1.22222,2.33333,5
21.7778,0.444444,5
0.296931,0.296931,5
0.296931,0.296931,5
0.0122944,0.0122944,5
0.151487,0.151487,5
0.739645,1,5
0.153846,0,5
1,1,5
2.30769,2,5
0.130178,0,5
0.186444,-4.34882e-06,5
0.186444,-4.34882e-06,5
0.0113128,0.0153809,5
0.186444,-4.34882e-06,5
134009,-0,5
0.591837,1,5
0.285714,0,5
1,1,5
4.28571,2,5
0.204082,0,5
0.259816,-4.34882e-06,5
0.259816,-4.34882e-06,5
0.00900331,0.0153809,5
0.259816,-4.34882e-06,5
268751,-0,5
0.722222,1,5
0.166667,0,5
1,1,5
2.5,2,5
0.138889,0,5
0.195668,-4.34882e-06,5
0.195668,-4.34882e-06,5
0.0110406,0.0153809,5
0.195668,-4.34882e-06,5
146629,-0,5
1,1,5
1,1,5
0.0153809,0.0153809,5
0.742041,1,5
0.142857,0,5
1.05388,1,5
14.0286,2,5
0.142041,0,5
0.219853,-4.34882e-06,5
0.243543,-4.34882e-06,5
0.0115543,0.0153809,5
0.178103,-4.34882e-06,5
0.668934,1,5
0.190476,0,5
1.04535,1,5
14,2,5
0.190476,0,5
0.268789,-4.34882e-06,5
0.297455,-4.34882e-06,5
0.0105623,0.0153809,5
0.211455,-4.34882e-06,5
0.746032,1,5
0.999947,0,5
1.14059,1,5
13.1429,2,5
0.562358,0,5
0.217589,-4.34882e-06,5
0.217589,-4.34882e-06,5
0.0153809,0.0153809,5
0.823129,1,5
0.0952381,0,5
12.5495,0,5
1.04535,1,5
14,2,5
0.0952381,0,5
0.165239,-4.34882e-06,5
0.165239,-4.34882e-06,5
0.0126881,0.0153809,5
0.136574,-4.34882e-06,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,7,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,6,5
0.0153809,0.0153809,5
1,0.5,5
1,1.25,5
2,7.5,5
0.0153809,0.00756836,5
0.597078,0.290273,5
0.0588235,0.156863,5
0.999954,0.537926,5
1.18993,1.67897,5
3.54902,5.45098,5
0.639754,2.44368,5
0.306319,0.604687,5
0.306319,0.625988,5
0.0136508,0.0112478,5
0.0971508,0.188662,5
0.606187,0.28257,5
0.0731707,0.219512,5
0.999953,0.465206,5
1.18441,1.68412,5
3.58537,5.34146,5
0.584176,2.32243,5
0.30596,0.613221,5
0.30596,0.653671,5
0.0132616,0.0100269,5
0.113674,0.228556,5
0.6568,0.3144,5
0.999952,0.939772,5
1.1716,1.6644,5
3.56,5.34,5
0.6864,2.5044,5
0.228825,0.544537,5
0.228825,0.586054,5
0.0153809,0.0116184,5
0.5976,0.2976,5
0.04,0.16,5
0.766863,1.21069,5
1.1716,1.6644,5
3.52,5.44,5
0.6896,2.5664,5
0.29734,0.593533,5
0.29734,0.61701,5
0.0141809,0.0111809,5
0.0729285,0.190937,5
0.969704,0.969586,5
0.0153846,0.00769231,5
1,1.00763,5
3.98462,3.97692,5
0.0151479,0.037929,5
0.0345121,0.039139,5
0.0345121,0.039139,5
0.0149075,0.0151423,5
0.0345121,0.0195802,5
9751.31,-0.804067,5
0.966952,0.966952,5
0.0168067,0.0168067,5
1,1,5
3.98319,3.98319,5
0.0165243,0.0165243,5
0.0370525,0.0370525,5
0.0370525,0.0370525,5
0.0148645,0.0148645,5
0.0370525,0.0370525,5
10675.1,10675.1,5
0.941206,0.92696,5
0.0300752,0.037594,5
1.01481,1.01481,5
3.96992,3.96241,5
0.0291707,0.0361807,5
0.0586226,0.0695743,5
0.0676717,0.0805582,5
0.0144693,0.0142502,5
0.0586226,0.0695743,5
0.949741,0.933523,5
0.025641,0.034188,5
0.491228,0.657811,5
1.0168,1.02498,5
3.97436,3.96581,5
0.0249836,0.0330192,5
0.0517796,0.0647062,5
0.0588633,0.0730512,5
0.0146001,0.014349,5
0.0517796,0.0647062,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
0.555556,1,5
0.666667,0,5
0.999999,1,5
10,2,5
0.222222,0,5
0.276426,-4.34882e-06,5
0.276426,-4.34882e-06,5
0.00843642,0.0153809,5
0.276426,-4.34882e-06,5
702928,-0,5
1,1,5
1,0,5
6e+10,0,5
1,1,5
15,2,5
0.0153809,0.0153809,5
1.14974e+06,-0,5
1,1,5
1,0,5
1,1,5
15,2,5
0.0153809,0.0153809,5
1.14974e+06,-0,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,8,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,8,5
0.0153809,0.0153809,5
0.625,0.375,5
0.999954,0.272721,5
1.1875,1.6875,5
3.5,5.25,5
0.75,2.6875,5
0.24421,0.451532,5
0.24421,0.451532,5
0.0153809,0.00952148,5
0.5,0.5,5
0.99996,0.99996,5
1.25,1.25,5
3,7,5
1,1,5
0.301021,0.301021,5
0.301021,0.301021,5
0.0153809,0.0153809,5
0.5,0.5,5
0.99996,0.99998,5
1.25,2,5
3,6,5
1,4,5
0.301021,0.301021,5
0.301021,0.301021,5
0.0153809,0.0153809,5
0.968758,0.509196,5
0.015873,0.015873,5
0.99984,0.932654,5
1.01562,1.23583,5
3.98413,3.22222,5
0.0156211,0.934744,5
0.0353908,0.320647,5
0.0353908,0.320647,5
0.0148927,0.0148927,5
0.0353908,0.0353908,5
1,0.372781,5
1,1.24852,5
4,3.07692,5
0.0153809,0.0113128,5
0.947733,0.3664,5
0.0266667,0.16,5
1.01316,1.2496,5
3.97333,2.96,5
0.0259556,0.8384,5
0.0533908,0.443385,5
0.061414,0.491545,5
0.0145697,0.0111809,5
0.0533908,0.190937,5
0.931671,0.411511,5
0.0350877,0.122807,5
1.01724,1.24808,5
3.96491,3.17544,5
0.0338566,0.846414,5
0.0660064,0.418144,5
0.0765645,0.440013,5
0.0143228,0.0120144,5
0.0660064,0.161758,5
0.308642,1,5
3,0,5
1.24691,1,5
3.22222,2,5
2.61728,0,5
0.538289,-4.34882e-06,5
0.538289,-4.34882e-06,5
0.00795416,0.0153809,5
0.341647,-4.34882e-06,5
0.279778,1,5
0.578947,0,5
1.28356,0,5
2.11357,1,5
3.52632,2,5
6.45983,0,5
0.577417,-4.34882e-06,5
0.639205,-4.34882e-06,5
0.00715718,0.0153809,5
0.364477,-4.34882e-06,5
0.354592,1,5
0.178571,0,5
0.714257,0,5
1.25,1,5
3.03571,2,5
0.820153,0,5
0.450704,-4.34882e-06,5
0.502894,-4.34882e-06,5
0.010797,0.0153809,5
0.203771,-4.34882e-06,5
0.252078,1,5
0.526316,0,5
0.611771,0,5
3.30471,1,5
3.78947,2,5
6.16621,0,5
0.603328,-4.34882e-06,5
0.660514,-4.34882e-06,5
0.00759,0.0153809,5
0.35142,-4.34882e-06,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
0.770329,1,5
0.999992,0,5
6.62695,1,5
0.264706,2,5
22.5078,0,5
0.169729,-4.34882e-06,5
0.169729,-4.34882e-06,5
0.0153809,0.0153809,5
0.73669,1,5
2.19403,0,5
0.521424,0,5
5.58454,1,5
0.61194,2,5
19.517,0,5
0.2226,-4.34882e-06,5
0.2226,-4.34882e-06,5
0.0140443,0.0153809,5
0.0793962,-4.34882e-06,5
0.716563,1,5
2.45,0,5
0.499212,0,5
5.89234,1,5
0.675,2,5
20.7944,0,5
0.236284,-4.34882e-06,5
0.236284,-4.34882e-06,5
0.0138965,0.0153809,5
0.0862054,-4.34882e-06,5
0.774754,1,5
0.777778,0,5
0.839278,0,5
5.83951,1,5
0.365079,2,5
19.7778,0,5
0.186063,-4.34882e-06,5
0.186063,-4.34882e-06,5
0.0148927,0.0153809,5
0.0353908,-4.34882e-06,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
0.722222,0.722222,5
0.166667,0.166667,5
0.77499,0,5
3.22222,1,5
1.16667,2.16667,5
11.25,0.138889,5
0.195668,0.195668,5
0.195668,0.195668,5
0.0110406,0.0110406,5
0.195668,0.195668,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
0.5,1,5
0.999994,0,5
13.25,1,5
1,2,5
49,0,5
0.301021,-4.34882e-06,5
0.301021,-4.34882e-06,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
0.722222,1,5
8.16667,0,5
1,1,5
3.16667,2,5
6.80556,0,5
0.195668,-4.34882e-06,5
0.195668,-4.34882e-06,5
0.0110406,0.0153809,5
0.195668,-4.34882e-06,5
146629,-0,5
1,1,5
1,1,5
2,2,5
0.0153809,0.0153809,5
0.625,1,5
0.999993,0,5
10.1875,1,5
1.5,2,5
36.75,0,5
0.24421,-4.34882e-06,5
0.24421,-4.34882e-06,5
0.0153809,0.0153809,5
0.555556,1,5
0.999994,0,5
11.8889,1,5
1.33333,2,5
43.5556,0,5
0.276426,-4.34882e-06,5
0.276426,-4.34882e-06,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
0.460938,1,5
0.125,0,5
2.85254,0,5
1.37109,1,5
5.25,2,5
1.0625,0,5
0.428588,-4.34882e-06,5
0.428588,-4.34882e-06,5
0.0119629,0.0153809,5
0.163621,-4.34882e-06,5
0.625,1,5
0.25,0,5
8.99958,0,5
1.1875,1,5
3.75,2,5
0.1875,0,5
0.24421,-4.34882e-06,5
0.24421,-4.34882e-06,5
0.00952148,0.0153809,5
0.24421,-4.34882e-06,5
1,1,5
1,1,5
0.0153809,0.0153809,5
1,1,5
1,1,5
0.0153809,0.0153809,5
0.484295,1,5
0.243243,0,5
0.198812,0,5
1.37107,1,5
11.7027,2,5
1.1103,0,5
0.412091,-4.34882e-06,5
0.477175,-4.34882e-06,5
0.00962849,0.0153809,5
0.240933,-4.34882e-06,5
0.695502,1,5
0.176471,0,5
5.24942,0,5
1.05536,1,5
12.1765,2,5
0.145329,0,5
0.202372,-4.34882e-06,5
0.25115,-4.34882e-06,5
0.0108393,0.0153809,5
0.202372,-4.34882e-06,5
0.709877,1,5
0.166667,0,5
5.23512,0,5
1.05247,1,5
12.1667,2,5
0.138889,0,5
0.195668,-4.34882e-06,5
0.241736,-4.34882e-06,5
0.0110406,0.0153809,5
0.195668,-4.34882e-06,5
0.709877,1,5
0.166667,0,5
5.23512,0,5
1.05247,1,5
12.1667,2,5
0.138889,0,5
0.195668,-4.34882e-06,5
0.241736,-4.34882e-06,5
0.0110406,0.0153809,5
0.195668,-4.34882e-06,5
0.275086,0.271626,5
1.73529,0.470588,5
2.3218,1.38408,5
10.1471,3.41176,5
4.06661,1.06574,5
0.719088,0.529038,5
0.820976,0.694561,5
0.00670331,0.00846044,5
0.466885,0.327,5
0.229025,0.274376,5
1.14286,0.428571,5
0.382344,0.719975,5
1.84807,1.34014,5
10.0952,3.28571,5
3.99093,1.06122,5
0.712541,0.534712,5
0.816385,0.667786,5
0.00595626,0.008649,5
0.466342,0.31572,5
0.342975,0.417355,5
0.545455,0.0454545,5
1.13074,0.999966,5
2.3905,1.33884,5
9.81818,3.13636,5
5.42149,1.29959,5
0.616916,0.433314,5
0.644278,0.433314,5
