angles,magnitudes,activity
0.935556,1,0
1.63333,0,0
-1.63333e+10,0,0
1,1,0
0,0,0
0.3,2,0
1.57889,0,0
0.0634612,-4.34882e-06,0
0.0634612,-4.34882e-06,0
0.0143739,0.0153809,0
0.0634612,-4.34882e-06,0
23730.9,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
0.933413,1,0
1.68966,0,0
0.999984,0,0
2.63139,1,0
0,0,0
0.310345,2,0
1.63139,0,0
0.0651333,-4.34882e-06,0
0.0651333,-4.34882e-06,0
0.0143404,0.0153809,0
0.0651333,-4.34882e-06,0
-0.233977,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,2,0
0,0,0
-4.34882e-06,-4.34882e-06,0
-4.34882e-06,-4.34882e-06,0
0.0153809,0.0153809,0
-4.34882e-06,-4.34882e-06,0
-0,-0,0
0.459184,0.538549,0
5.83333,0.285714,0
0.665778,0.999977,0
11.4722,1.72562,0
0,0,0
1.59524,3.09524,0
36.9167,2.89569,0
0.391344,0.34131,0
0.426135,0.34131,0
0.0121035,0.0133082,0
0.158519,0.111743,0
-0.444938,-0.719458,0
0.554241,0.621302,0
5.02564,0.307692,0
0.528222,0.999972,0
8.98948,1.52071,0
0,0,0
1.28205,2.76923,0
29.7673,2.17751,0
0.338632,0.298387,0
0.363676,0.298387,0
0.0125045,0.0131619,0
