angles,magnitudes,activity
0.414062,1,0
0.1875,0,0
-2.80941,0,0
1.24609,1,0
0,0,0
10.6875,2,0
0.714844,0,0
0.42737,-4.34882e-06,0
0.42737,-4.34882e-06,0
0.0106201,0.0153809,0
0.209572,-4.34882e-06,0
-0.495279,-0,0
0.34,1,0
0.3,0,0
-1.49994,0,0
1.24,1,0
0,0,0
10.7,2,0
0.61,0,0
0.44716,-4.34882e-06,0
0.530086,-4.34882e-06,0
0.00881836,0.0153809,0
0.265286,-4.34882e-06,0
-0.12611,-0,0
0.351852,1,0
0.222222,0,0
0.53245,0,0
1.23765,1,0
0,0,0
10.7778,2,0
0.728395,0,0
0.450189,-4.34882e-06,0
0.51708,-4.34882e-06,0
0.00997962,0.0153809,0
0.23004,-4.34882e-06,0
-0.218242,-0,0
0.413333,1,0
0.133333,0,0
3.39987,0,0
1.22222,1,0
0,0,0
10.8,2,0
0.826667,0,0
0.421303,-4.34882e-06,0
0.421303,-4.34882e-06,0
0.0117697,0.0153809,0
0.170528,-4.34882e-06,0
-0.621081,-0,0
0.514793,1,0
3.92308,0,0
-3.67536,0,0
1.67456,1,0
0,0,0
10.2308,2,0
0.485207,0,0
0.406984,-4.34882e-06,0
0.406984,-4.34882e-06,0
0.0094637,0.0153809,0
0.298387,-4.34882e-06,0
-1.85575,-0,0
0.272727,1,0
0.454545,0,0
-0.539984,0,0
1.41322,1,0
0,0,0
10.6364,2,0
1.1405,0,0
0.593533,-4.34882e-06,0
0.66892,-4.34882e-06,0
0.00763293,0.0153809,0
0.299224,-4.34882e-06,0
-1.35676,-0,0
0.259259,1,0
0.333333,0,0
-1.24996,0,0
1.24691,1,0
0,0,0
10.7778,2,0
1.06173,0,0
0.569249,-4.34882e-06,0
0.63614,-4.34882e-06,0
0.00843642,0.0153809,0
0.276426,-4.34882e-06,0
-1.53975,-0,0
0.22,1,0
1.3,0,0
0.130433,0,0
2.61,1,0
0,0,0
9.7,2,0
4.01,0,0
0.638742,-4.34882e-06,0
0.759146,-4.34882e-06,0
0.00631836,0.0153809,0
0.409678,-4.34882e-06,0
-1.04047,-0,0
0.277778,1,0
0.333333,0,0
1.32213,0,0
5.13889,1,0
0,0,0
8,2,0
18.3333,0,0
0.577447,-4.34882e-06,0
